,timestamp,x,y,z
7446,2024-08-07 01:18:52,4.4556,-25.9399,-43.7012
7447,2024-08-07 01:18:53,4.3945,-29.3579,-51.0864
7448,2024-08-07 01:18:53,4.3335,-31.0059,-54.5654
7449,2024-08-07 01:18:53,4.1504,-32.5317,-57.8613
7450,2024-08-07 01:18:53,3.6011,-35.0342,-63.7817
7451,2024-08-07 01:18:53,3.2349,-36.1938,-66.4673
7452,2024-08-07 01:18:53,2.8687,-37.7808,-70.9839
7453,2024-08-07 01:18:53,2.0752,-38.208,-72.8149
7454,2024-08-07 01:18:54,1.77,-38.6963,-74.4629
7455,2024-08-07 01:18:54,0.7935,-38.7573,-76.6602
7456,2024-08-07 01:18:54,0.3662,-38.6963,-77.3315
7457,2024-08-07 01:18:54,0.0,-38.6353,-77.8198
7458,2024-08-07 01:18:54,-0.7324,-37.8418,-77.9419
7459,2024-08-07 01:18:54,-1.1597,-37.0483,-77.5146
7460,2024-08-07 01:18:54,-1.4648,-36.1938,-76.7822
7461,2024-08-07 01:18:55,-1.9531,-34.1187,-74.4629
7462,2024-08-07 01:18:55,-2.1362,-32.8369,-72.7539
7463,2024-08-07 01:18:55,-2.2583,-31.6162,-70.8618
7464,2024-08-07 01:18:55,-2.3804,-28.9307,-66.4062
7465,2024-08-07 01:18:55,-2.3193,-27.4048,-63.8428
7466,2024-08-07 01:18:55,-2.1973,-25.8789,-61.0352
7467,2024-08-07 01:18:56,-1.77,-22.522,-54.7485
7468,2024-08-07 01:18:56,-1.5259,-20.6909,-51.2695
7469,2024-08-07 01:18:56,-1.2817,-18.6768,-47.5464
7470,2024-08-07 01:18:56,-0.6714,-14.4043,-39.5508
7471,2024-08-07 01:18:56,-0.3052,-12.2681,-35.2783
7472,2024-08-07 01:18:56,0.1221,-10.1929,-30.8838
7473,2024-08-07 01:18:56,0.9766,-6.1646,-21.8506
7474,2024-08-07 01:18:57,1.4038,-4.1504,-17.2119
7475,2024-08-07 01:18:57,1.77,-2.1362,-12.4512
7476,2024-08-07 01:18:57,2.3193,2.3804,-2.9907
7477,2024-08-07 01:18:57,2.5024,4.7607,1.8311
7478,2024-08-07 01:18:57,2.6245,7.0801,6.6528
7479,2024-08-07 01:18:57,2.6855,11.8408,16.2354
7480,2024-08-07 01:18:57,2.7466,14.1602,20.9961
7481,2024-08-07 01:18:58,2.7466,16.2964,25.6348
7482,2024-08-07 01:18:58,2.8687,20.2637,34.4238
7483,2024-08-07 01:18:58,2.9297,22.0947,38.5132
7484,2024-08-07 01:18:58,3.0518,25.3296,46.2646
7485,2024-08-07 01:18:58,3.3569,26.7944,49.8657
7486,2024-08-07 01:18:58,3.54,28.1372,53.4058
7487,2024-08-07 01:18:58,3.6621,30.8228,59.8145
7488,2024-08-07 01:18:59,3.7842,31.9824,62.6831
7489,2024-08-07 01:18:59,3.7842,33.02,65.3076
7490,2024-08-07 01:18:59,3.7231,34.8511,69.7021
7491,2024-08-07 01:18:59,3.6011,35.5835,71.4722
7492,2024-08-07 01:18:59,3.418,36.1328,72.998
7493,2024-08-07 01:18:59,2.8076,36.8042,75.3174
7494,2024-08-07 01:19:00,2.4414,36.8652,75.9888
7495,2024-08-07 01:19:00,1.9531,36.8042,76.416
7496,2024-08-07 01:19:00,0.8545,36.499,76.416
7497,2024-08-07 01:19:00,0.2441,36.1328,75.9277
7498,2024-08-07 01:19:00,-0.4883,35.7056,75.1953
7499,2024-08-07 01:19:00,-1.9531,34.4238,72.937
7500,2024-08-07 01:19:00,-2.8076,33.5083,71.4111
7501,2024-08-07 01:19:01,-3.6621,32.4707,69.5801
7502,2024-08-07 01:19:01,-5.0049,29.9072,65.4297
7503,2024-08-07 01:19:01,-5.6152,28.3813,62.9883
7504,2024-08-07 01:19:01,-6.1646,26.7334,60.2417
7505,2024-08-07 01:19:01,-6.958,23.3765,54.2603
7506,2024-08-07 01:19:01,-7.2632,21.5454,51.0254
7507,2024-08-07 01:19:01,-7.3853,19.5312,47.4854
7508,2024-08-07 01:19:02,-7.4463,15.1978,40.0391
7509,2024-08-07 01:19:02,-7.3242,13.0615,36.1328
7510,2024-08-07 01:19:02,-7.019,8.4839,27.771
7511,2024-08-07 01:19:02,-6.2866,6.1035,23.4375
7512,2024-08-07 01:19:02,-5.7373,3.6621,19.104
7513,2024-08-07 01:19:02,-4.4556,-1.1597,10.1318
7514,2024-08-07 01:19:02,-3.6621,-3.54,5.6152
7515,2024-08-07 01:19:03,-2.9297,-5.8594,1.0986
7516,2024-08-07 01:19:03,-1.2817,-10.8032,-8.0566
7517,2024-08-07 01:19:03,-0.4272,-13.3667,-12.6343
7518,2024-08-07 01:19:03,0.3662,-15.7471,-17.1509
7519,2024-08-07 01:19:03,1.77,-20.2026,-26.001
7520,2024-08-07 01:19:03,2.2583,-22.0947,-30.2124
7521,2024-08-07 01:19:03,2.7466,-23.7427,-34.1797
7522,2024-08-07 01:19:04,3.1128,-26.4893,-41.626
7523,2024-08-07 01:19:04,3.2349,-27.6489,-45.105
7524,2024-08-07 01:19:04,3.2349,-28.7476,-48.3398
7525,2024-08-07 01:19:04,3.0518,-30.8228,-54.6265
7526,2024-08-07 01:19:04,2.8687,-31.6772,-57.4951
7527,2024-08-07 01:19:04,2.6245,-32.2266,-60.1807
7528,2024-08-07 01:19:04,2.0752,-32.959,-64.8804
7529,2024-08-07 01:19:05,1.709,-33.0811,-66.8335
7530,2024-08-07 01:19:05,1.2817,-33.1421,-68.4814
7531,2024-08-07 01:19:05,0.4272,-33.02,-70.9229
7532,2024-08-07 01:19:05,0.061,-33.02,-71.8384
7533,2024-08-07 01:19:05,-0.3662,-32.5928,-72.4487
7534,2024-08-07 01:19:05,-0.7935,-31.3721,-73.8525
7535,2024-08-07 01:19:05,0.0,-32.7148,-76.2939
7536,2024-08-07 01:19:05,0.4272,-33.0811,-77.6978
7537,2024-08-07 01:19:06,0.4272,-31.6772,-76.7212
7538,2024-08-07 01:19:06,-0.1221,-28.8696,-74.4019
7539,2024-08-07 01:19:06,-0.9155,-24.9634,-70.9839
7540,2024-08-07 01:19:06,-2.2583,-15.0757,-63.0493
7541,2024-08-07 01:19:06,-2.3193,-11.0474,-59.3872
7542,2024-08-07 01:19:06,-1.9531,-8.3618,-52.6123
7543,2024-08-07 01:19:06,0.061,-10.0098,-49.5605
7544,2024-08-07 01:19:07,1.2207,-10.9863,-46.3257
7545,2024-08-07 01:19:07,8.606,-15.9912,-40.6494
7546,2024-08-07 01:19:07,44.0063,-25.2686,-46.5088
7547,2024-08-07 01:19:07,93.6279,-31.0669,-49.9268
7548,2024-08-07 01:19:07,108.6426,-0.3052,-18.4937
7549,2024-08-07 01:19:07,92.4683,22.9492,3.7231
7550,2024-08-07 01:19:07,77.3315,38.9404,22.0947
7551,2024-08-07 01:19:07,52.1851,47.3022,39.978
7552,2024-08-07 01:19:08,42.8467,41.3818,40.6494
7553,2024-08-07 01:19:08,34.79,30.8228,37.5366
7554,2024-08-07 01:19:08,19.165,12.9395,24.4751
7555,2024-08-07 01:19:08,10.498,10.0708,18.3716
7556,2024-08-07 01:19:08,0.7935,10.9253,15.5029
7557,2024-08-07 01:19:08,-21.3013,21.3013,20.813
7558,2024-08-07 01:19:08,-32.4097,27.1606,27.6489
7559,2024-08-07 01:19:09,-42.9077,32.6538,35.5225
7560,2024-08-07 01:19:09,-58.4106,36.438,46.875
7561,2024-08-07 01:19:09,-63.1104,34.4849,49.6216
7562,2024-08-07 01:19:09,-66.1011,31.9214,50.4761
7563,2024-08-07 01:19:09,-67.627,26.062,49.6216
7564,2024-08-07 01:19:09,-67.0166,24.353,49.4385
7565,2024-08-07 01:19:09,-65.918,23.9258,53.2227
7566,2024-08-07 01:19:09,-62.5,24.231,56.7627
7567,2024-08-07 01:19:10,-59.8755,24.5361,60.3027
7568,2024-08-07 01:19:10,-51.8188,23.8647,65.0635
7569,2024-08-07 01:19:10,-46.5088,22.2778,65.979
7570,2024-08-07 01:19:10,-40.5884,20.0806,66.3452
7571,2024-08-07 01:19:10,-27.771,16.7847,65.3076
7572,2024-08-07 01:19:10,-21.0571,16.1743,63.9038
7573,2024-08-07 01:19:10,-14.2212,16.2354,62.1338
7574,2024-08-07 01:19:11,-1.2207,17.334,58.2886
7575,2024-08-07 01:19:11,4.7607,17.4561,56.6406
7576,2024-08-07 01:19:11,10.376,16.7236,55.0537
7577,2024-08-07 01:19:11,19.9585,13.6719,52.124
7578,2024-08-07 01:19:11,23.6816,12.0239,50.4761
7579,2024-08-07 01:19:11,26.8555,10.5591,48.4619
7580,2024-08-07 01:19:11,31.1279,8.1787,42.8467
7581,2024-08-07 01:19:11,32.2266,7.2632,39.4287
7582,2024-08-07 01:19:12,32.6538,6.3477,35.6445
7583,2024-08-07 01:19:12,31.6772,3.8452,27.5879
7584,2024-08-07 01:19:12,30.3345,2.2583,23.4375
7585,2024-08-07 01:19:12,28.3813,0.4272,19.3481
7586,2024-08-07 01:19:12,23.1323,-3.6011,11.1694
7587,2024-08-07 01:19:12,19.9585,-5.4932,7.0801
7588,2024-08-07 01:19:12,16.4795,-9.0942,-1.4648
7589,2024-08-07 01:19:13,9.0942,-10.6812,-5.7983
7590,2024-08-07 01:19:13,5.3711,-12.6343,-10.3149
7591,2024-08-07 01:19:13,-2.0142,-16.0522,-19.165
7592,2024-08-07 01:19:13,-5.4932,-17.7002,-23.4375
7593,2024-08-07 01:19:13,-8.7891,-19.043,-27.4658
7594,2024-08-07 01:19:14,-14.7095,-20.874,-34.668
7595,2024-08-07 01:19:14,-17.0288,-21.7896,-38.0859
7596,2024-08-07 01:19:14,-18.9209,-22.4609,-41.1377
7597,2024-08-07 01:19:14,-21.1792,-23.4375,-47.0581
7598,2024-08-07 01:19:14,-21.5454,-23.6206,-49.8047
7599,2024-08-07 01:19:14,-21.4844,-23.8037,-52.4292
7600,2024-08-07 01:19:15,-20.0195,-23.6206,-56.9458
7601,2024-08-07 01:19:15,-18.7378,-23.4375,-58.7769
7602,2024-08-07 01:19:15,-17.1509,-23.3765,-60.4248
7603,2024-08-07 01:19:15,-13.1836,-23.2544,-62.7441
7604,2024-08-07 01:19:15,-11.0474,-23.1323,-63.4155
7605,2024-08-07 01:19:15,-8.728,-22.7661,-63.7817
7606,2024-08-07 01:19:15,-3.479,-21.4844,-64.5142
7607,2024-08-07 01:19:16,1.2207,-22.644,-68.2373
7608,2024-08-07 01:19:16,6.3477,-22.522,-74.4629
7609,2024-08-07 01:19:16,13.1226,-15.9302,-73.6694
7610,2024-08-07 01:19:16,36.7432,-28.2593,-92.7124
7611,2024-08-07 01:19:16,212.0972,-68.2373,-108.7646
7612,2024-08-07 01:19:16,264.4043,-49.4995,-52.8564
7613,2024-08-07 01:19:16,257.1411,-3.6621,2.8687
7614,2024-08-07 01:19:17,191.9556,106.2012,83.7402
7615,2024-08-07 01:19:17,162.2314,140.3809,108.1543
7616,2024-08-07 01:19:17,137.9395,149.8413,119.9951
7617,2024-08-07 01:19:17,104.0039,102.6001,103.6987
7618,2024-08-07 01:19:17,92.1631,65.1245,79.6509
7619,2024-08-07 01:19:17,81.2988,27.0996,51.6968
7620,2024-08-07 01:19:17,54.4434,-24.8413,-1.8311
7621,2024-08-07 01:19:18,35.9497,-32.2266,-21.0571
7622,2024-08-07 01:19:18,13.9771,-27.4658,-31.5552
7623,2024-08-07 01:19:18,-37.2925,5.7373,-26.4282
7624,2024-08-07 01:19:18,-64.0259,26.4893,-14.0381
7625,2024-08-07 01:19:18,-89.1724,42.9688,0.8545
7626,2024-08-07 01:19:18,-128.8452,51.5747,23.6206
7627,2024-08-07 01:19:18,-142.2729,45.166,26.6724
7628,2024-08-07 01:19:18,-151.6113,22.0337,17.2119
7629,2024-08-07 01:19:19,-161.0107,10.8643,7.9956
7630,2024-08-07 01:19:19,-162.7808,3.418,-1.2207
7631,2024-08-07 01:19:19,-164.0625,-1.4038,-10.376
7632,2024-08-07 01:19:19,-163.5742,-2.8687,-9.3384
7633,2024-08-07 01:19:19,-161.7432,-4.2725,-6.8359
7634,2024-08-07 01:19:19,-153.3203,-4.8218,-1.0986
7635,2024-08-07 01:19:19,-147.2168,-3.0518,2.2583
7636,2024-08-07 01:19:20,-139.2822,2.5024,2.5635
7637,2024-08-07 01:19:20,-117.8589,13.0615,0.6714
7638,2024-08-07 01:19:20,-104.9805,13.855,0.7935
7639,2024-08-07 01:19:20,-91.0645,10.8032,1.709
7640,2024-08-07 01:19:20,-61.4014,2.6855,3.3569
7641,2024-08-07 01:19:20,-46.0205,0.4883,2.1362
7642,2024-08-07 01:19:20,-30.5176,-0.3052,-0.3662
7643,2024-08-07 01:19:21,-0.7324,-0.6104,-5.249
7644,2024-08-07 01:19:21,13.3057,-0.9155,-8.4229
7645,2024-08-07 01:19:21,26.123,-2.6855,-9.8877
7646,2024-08-07 01:19:21,47.0581,-7.6294,-7.5684
7647,2024-08-07 01:19:21,55.1758,-9.3994,-5.6763
7648,2024-08-07 01:19:21,61.9507,-11.0474,-3.418
7649,2024-08-07 01:19:21,70.9839,-14.5264,1.0986
7650,2024-08-07 01:19:21,73.9136,-15.1367,0.2441
7651,2024-08-07 01:19:22,75.9277,-15.0757,-2.8076
7652,2024-08-07 01:19:22,76.5991,-15.8691,-12.146
7653,2024-08-07 01:19:22,74.7681,-18.1885,-14.8926
7654,2024-08-07 01:19:22,71.4111,-20.1416,-15.8081
7655,2024-08-07 01:19:22,60.2417,-24.5361,-13.4888
7656,2024-08-07 01:19:22,53.0396,-25.9399,-10.6201
7657,2024-08-07 01:19:22,37.2925,-25.1465,-10.498
7658,2024-08-07 01:19:23,29.3579,-23.4985,-14.4653
7659,2024-08-07 01:19:23,21.4233,-22.7051,-19.7144
7660,2024-08-07 01:19:23,5.127,-21.1182,-32.0435
7661,2024-08-07 01:19:23,-4.0283,-20.0806,-35.7056
7662,2024-08-07 01:19:23,-13.5498,-18.7378,-38.269
7663,2024-08-07 01:19:23,-32.7759,-14.9536,-41.1377
7664,2024-08-07 01:19:23,-41.8091,-12.5122,-41.626
7665,2024-08-07 01:19:24,-50.7202,-10.6812,-39.6118
7666,2024-08-07 01:19:24,-66.4062,-6.7139,-34.2407
7667,2024-08-07 01:19:24,-72.4487,-5.3101,-31.8604
7668,2024-08-07 01:19:24,-77.0264,-4.7607,-29.9072
7669,2024-08-07 01:19:24,-82.2144,-6.8359,-26.6113
7670,2024-08-07 01:19:24,-83.4351,-8.9722,-24.353
7671,2024-08-07 01:19:24,-83.9844,-11.7188,-21.5454
7672,2024-08-07 01:19:25,-83.0078,-14.5264,-14.4043
7673,2024-08-07 01:19:25,-81.4209,-13.916,-10.5591
7674,2024-08-07 01:19:25,-79.2236,-12.6953,-2.3193
7675,2024-08-07 01:19:25,-72.6929,-10.498,1.5869
7676,2024-08-07 01:19:25,-68.1152,-10.437,5.0659
7677,2024-08-07 01:19:25,-57.5562,-12.8174,11.1084
7678,2024-08-07 01:19:25,-51.8188,-12.7563,13.5498
7679,2024-08-07 01:19:26,-45.7764,-11.7188,15.7471
7680,2024-08-07 01:19:26,-33.1421,-10.6201,19.4092
7681,2024-08-07 01:19:26,-26.9165,-11.6577,21.9727
7682,2024-08-07 01:19:26,-20.752,-12.8174,24.8413
7683,2024-08-07 01:19:26,-9.7046,-11.4746,31.6772
7684,2024-08-07 01:19:26,-5.127,-9.4604,35.8887
7685,2024-08-07 01:19:26,-0.6104,-7.6294,40.4053
7686,2024-08-07 01:19:26,8.8501,-7.0801,54.0161
7687,2024-08-07 01:19:27,13.6108,-7.5073,62.561
7688,2024-08-07 01:19:27,18.7988,-7.8125,70.6787
7689,2024-08-07 01:19:27,30.8838,-8.5449,77.9419
7690,2024-08-07 01:19:27,37.8418,-7.3853,73.0591
7691,2024-08-07 01:19:27,44.7388,-4.4556,63.4155
7692,2024-08-07 01:19:27,56.0303,5.7373,38.9404
7693,2024-08-07 01:19:27,59.5093,10.3149,28.4424
7694,2024-08-07 01:19:28,61.0352,13.5498,21.6675
7695,2024-08-07 01:19:28,58.2275,15.2588,21.1182
7696,2024-08-07 01:19:28,54.3823,15.0146,25.2075
7697,2024-08-07 01:19:28,49.5605,15.1367,45.2271
7698,2024-08-07 01:19:28,39.5508,16.2354,31.9824
7699,2024-08-07 01:19:28,34.9121,17.4561,28.5034
7700,2024-08-07 01:19:29,26.062,19.7144,15.4419
7701,2024-08-07 01:19:29,21.3623,20.9351,8.4839
7702,2024-08-07 01:19:29,16.2964,21.4233,2.5635
7703,2024-08-07 01:19:29,4.5166,21.9116,-2.9907
7704,2024-08-07 01:19:29,-1.77,21.8506,-3.418
7705,2024-08-07 01:19:29,-7.9346,21.7285,-3.418
7706,2024-08-07 01:19:29,-18.1885,21.1182,-5.9814
7707,2024-08-07 01:19:30,-21.7896,20.5688,-9.5825
7708,2024-08-07 01:19:30,-24.4141,20.1416,-14.1602
7709,2024-08-07 01:19:30,-27.5269,18.9209,-23.4985
7710,2024-08-07 01:19:30,-28.3813,18.5547,-26.6724
7711,2024-08-07 01:19:30,-28.9307,18.3105,-28.5645
7712,2024-08-07 01:19:30,-28.8086,18.6768,-29.541
7713,2024-08-07 01:19:30,-27.771,18.3105,-29.9683
7714,2024-08-07 01:19:30,-25.8789,17.5171,-30.7007
7715,2024-08-07 01:19:31,-20.2637,16.0522,-33.5083
7716,2024-08-07 01:19:31,-16.6016,14.9536,-35.3394
7717,2024-08-07 01:19:31,-12.8174,14.2212,-36.7432
7718,2024-08-07 01:19:31,-6.5918,23.7427,-39.1235
7719,2024-08-07 01:19:31,-5.0049,41.2598,-41.687
7720,2024-08-07 01:19:31,-4.2114,54.1992,-45.5322
7721,2024-08-07 01:19:32,1.6479,69.519,-67.0166
7722,2024-08-07 01:19:32,3.9062,57.6172,-66.1621
7723,2024-08-07 01:19:32,6.1646,6.4087,-52.063
7724,2024-08-07 01:19:32,8.1177,-18.2495,-41.1987
7725,2024-08-07 01:19:32,7.2021,-34.4849,-30.3955
7726,2024-08-07 01:19:32,3.7842,-34.0576,-14.1602
7727,2024-08-07 01:19:32,2.6855,-21.1182,-10.8643
7728,2024-08-07 01:19:32,2.8076,-3.3569,-11.5967
7729,2024-08-07 01:19:33,9.2773,5.188,-19.7144
7730,2024-08-07 01:19:33,14.9536,-8.667,-23.2544
7731,2024-08-07 01:19:33,19.5312,-22.7051,-20.9961
7732,2024-08-07 01:19:33,23.8647,-33.2642,0.0
7733,2024-08-07 01:19:33,24.7192,-32.959,15.686
7734,2024-08-07 01:19:33,26.6113,-27.71,27.5879
7735,2024-08-07 01:19:33,37.1094,-19.6533,29.3579
7736,2024-08-07 01:19:34,43.8232,-26.9775,29.3579
7737,2024-08-07 01:19:34,50.5371,-41.5039,33.2031
7738,2024-08-07 01:19:34,63.3545,-81.604,53.2837
7739,2024-08-07 01:19:34,69.1528,-97.9004,67.0166
7740,2024-08-07 01:19:34,74.646,-105.896,79.3457
7741,2024-08-07 01:19:34,84.8389,-100.769,95.2759
7742,2024-08-07 01:19:34,90.1489,-92.8955,99.1211
7743,2024-08-07 01:19:34,96.0693,-84.1675,100.3418
7744,2024-08-07 01:19:35,110.9009,-68.8477,99.0601
7745,2024-08-07 01:19:35,119.0796,-65.0635,99.7314
7746,2024-08-07 01:19:35,127.3193,-47.1802,94.9707
7747,2024-08-07 01:19:35,143.2495,-57.9834,88.501
7748,2024-08-07 01:19:35,149.6582,-51.7578,78.6743
7749,2024-08-07 01:19:35,154.0527,-42.0532,62.5
7750,2024-08-07 01:19:35,153.0762,-40.8936,51.9409
7751,2024-08-07 01:19:36,153.9307,-39.6729,30.5176
7752,2024-08-07 01:19:36,154.8462,-20.2026,-27.9541
7753,2024-08-07 01:19:36,145.752,-14.4043,-30.0293
7754,2024-08-07 01:19:36,127.1362,-2.6855,-4.6997
7755,2024-08-07 01:19:36,78.7354,14.4653,67.9932
7756,2024-08-07 01:19:36,57.373,15.2588,85.5103
7757,2024-08-07 01:19:36,39.978,18.7988,85.3271
7758,2024-08-07 01:19:36,18.1274,37.4756,29.2969
7759,2024-08-07 01:19:37,7.9346,43.2739,-2.0142
7760,2024-08-07 01:19:37,-2.6245,42.0532,-22.522
7761,2024-08-07 01:19:37,-13.1836,40.1611,-67.4438
7762,2024-08-07 01:19:37,-20.0195,46.3867,-79.1626
7763,2024-08-07 01:19:37,-29.1138,57.373,-83.9844
7764,2024-08-07 01:19:37,-48.0347,98.5107,-105.5298
7765,2024-08-07 01:19:37,-52.063,118.7744,-136.6577
7766,2024-08-07 01:19:38,-35.3394,120.3613,-213.562
7767,2024-08-07 01:19:38,-34.3628,98.3276,-236.9995
7768,2024-08-07 01:19:38,-24.6582,71.106,-249.3286
7769,2024-08-07 01:19:38,2.5635,23.1323,-284.8511
7770,2024-08-07 01:19:38,20.6299,15.564,-329.1016
7771,2024-08-07 01:19:38,44.0063,80.3223,-410.8276
7772,2024-08-07 01:19:38,46.0205,124.4507,-384.6436
7773,2024-08-07 01:19:38,16.4795,147.8271,-282.959
7774,2024-08-07 01:19:39,-1.9531,155.1514,-212.4023
7775,2024-08-07 01:19:39,-40.8936,111.7554,-50.9033
7776,2024-08-07 01:19:39,-54.3213,71.5942,17.2119
7777,2024-08-07 01:19:39,-64.9414,22.583,79.6509
7778,2024-08-07 01:19:39,-77.0874,-83.7402,174.2554
7779,2024-08-07 01:19:39,-72.0215,-119.3848,181.8237
7780,2024-08-07 01:19:39,-57.251,-124.5117,149.6582
7781,2024-08-07 01:19:40,-22.9492,-41.5039,33.6914
7782,2024-08-07 01:19:40,-11.6577,14.7095,-12.085
7783,2024-08-07 01:19:40,13.2446,99.1821,-83.9233
7784,2024-08-07 01:19:40,18.0664,114.0137,-114.3188
7785,2024-08-07 01:19:40,27.2827,105.6519,-131.3477
7786,2024-08-07 01:19:40,27.1606,37.5977,-94.7266
7787,2024-08-07 01:19:40,17.1509,4.3335,-48.8892
7788,2024-08-07 01:19:40,4.1504,-21.9727,3.2349
7789,2024-08-07 01:19:41,-23.5596,-63.1714,111.0229
7790,2024-08-07 01:19:41,-34.1187,-80.2612,157.8369
7791,2024-08-07 01:19:41,-40.4663,-95.2148,194.7632
7792,2024-08-07 01:19:41,-36.5601,-104.248,216.4307
7793,2024-08-07 01:19:41,-26.9775,-93.75,197.5708
7794,2024-08-07 01:19:41,-15.0757,-75.1343,165.7104
7795,2024-08-07 01:19:41,7.3853,-37.1704,93.4448
7796,2024-08-07 01:19:42,15.9912,-30.2734,64.5752
7797,2024-08-07 01:19:42,21.4844,-32.7148,47.1191
7798,2024-08-07 01:19:42,19.4092,-54.6875,57.8003
7799,2024-08-07 01:19:42,12.146,-66.8335,83.8013
7800,2024-08-07 01:19:42,2.5024,-76.2329,148.5596
7801,2024-08-07 01:19:42,-15.1367,-86.1206,176.8188
7802,2024-08-07 01:19:43,-18.2495,-91.7358,185.6079
7803,2024-08-07 01:19:43,-13.5498,-96.8628,153.5034
7804,2024-08-07 01:19:43,-9.0942,-84.1064,122.4365
7805,2024-08-07 01:19:43,-4.6387,-76.7822,89.6606
7806,2024-08-07 01:19:43,-6.0425,-41.3208,39.917
7807,2024-08-07 01:19:43,-8.3618,-32.8369,15.3809
7808,2024-08-07 01:19:43,-13.1226,-30.5786,-2.5024
7809,2024-08-07 01:19:44,-27.832,-28.9917,-27.71
7810,2024-08-07 01:19:44,-35.8276,-33.9966,-38.147
7811,2024-08-07 01:19:44,-44.2505,-38.147,-47.5464
7812,2024-08-07 01:19:44,-64.8193,-43.9453,-47.7295
7813,2024-08-07 01:19:44,-77.3315,-44.1895,-37.7197
7814,2024-08-07 01:19:44,-93.811,-41.1987,-15.0757
7815,2024-08-07 01:19:44,-127.7466,-31.311,38.5742
7816,2024-08-07 01:19:44,-143.3105,-29.4189,67.1997
7817,2024-08-07 01:19:45,-154.1748,-29.9072,84.8999
7818,2024-08-07 01:19:45,-162.7197,-40.2222,95.3979
7819,2024-08-07 01:19:45,-161.438,-42.7246,88.9893
7820,2024-08-07 01:19:45,-150.1465,-36.8042,57.6782
7821,2024-08-07 01:19:45,-142.6392,-26.5503,39.3677
7822,2024-08-07 01:19:45,-133.606,-15.3809,20.5688
7823,2024-08-07 01:19:45,-115.6616,3.9062,-2.7466
7824,2024-08-07 01:19:46,-107.3608,11.7188,-7.5073
7825,2024-08-07 01:19:46,-98.4497,19.2871,-11.2915
7826,2024-08-07 01:19:46,-79.5898,27.3438,-9.8267
7827,2024-08-07 01:19:46,-70.1904,28.8696,-5.0049
7828,2024-08-07 01:19:46,-60.3638,28.4424,0.4272
7829,2024-08-07 01:19:46,-40.3442,21.3013,17.0898
7830,2024-08-07 01:19:46,-30.3955,14.9536,27.832
7831,2024-08-07 01:19:46,-21.1792,8.3618,39.856
7832,2024-08-07 01:19:47,-2.6245,11.3525,51.6357
7833,2024-08-07 01:19:47,7.8735,17.0898,49.1943
7834,2024-08-07 01:19:47,18.7378,25.6348,42.4194
7835,2024-08-07 01:19:47,39.4897,46.0205,21.4844
7836,2024-08-07 01:19:47,48.7061,54.8706,10.6201
7837,2024-08-07 01:19:47,56.5796,60.6079,-14.2212
7838,2024-08-07 01:19:47,67.749,63.2935,-8.1787
7839,2024-08-07 01:19:47,70.6177,62.8052,-8.8501
7840,2024-08-07 01:19:48,71.8994,62.3169,-7.3853
7841,2024-08-07 01:19:48,71.2891,63.3545,-8.1787
7842,2024-08-07 01:19:48,70.2515,65.3076,-11.2915
7843,2024-08-07 01:19:48,67.3828,70.2515,-23.9868
7844,2024-08-07 01:19:48,65.3687,72.0825,-31.9824
7845,2024-08-07 01:19:48,62.7441,72.998,-39.5508
7846,2024-08-07 01:19:48,55.2979,71.8384,-50.293
7847,2024-08-07 01:19:49,50.415,70.3735,-53.2227
7848,2024-08-07 01:19:49,45.0439,68.7866,-54.9927
7849,2024-08-07 01:19:49,33.7524,65.7959,-57.4341
7850,2024-08-07 01:19:49,28.1982,64.27,-59.2041
7851,2024-08-07 01:19:49,23.0713,62.8662,-61.7065
7852,2024-08-07 01:19:49,14.0381,59.5093,-67.8711
7853,2024-08-07 01:19:49,10.0098,57.4341,-70.4956
7854,2024-08-07 01:19:49,6.2256,55.1147,-72.2046
7855,2024-08-07 01:19:50,-0.4272,50.0488,-73.0591
7856,2024-08-07 01:19:50,-3.1738,47.2412,-72.4487
7857,2024-08-07 01:19:50,-5.4321,44.3115,-71.4111
7858,2024-08-07 01:19:50,-8.0566,37.9639,-68.9697
7859,2024-08-07 01:19:50,-8.4229,34.3628,-67.8711
7860,2024-08-07 01:19:50,-8.2397,30.8838,-65.3687
7861,2024-08-07 01:19:50,-6.2256,23.3765,-63.9648
7862,2024-08-07 01:19:51,-4.6997,19.2261,-62.1338
7863,2024-08-07 01:19:51,-0.4272,11.8408,-58.7769
7864,2024-08-07 01:19:51,1.8921,10.0708,-53.894
7865,2024-08-07 01:19:51,4.0283,1.9531,-44.3115
7866,2024-08-07 01:19:51,7.3242,-34.4238,-10.6201
7867,2024-08-07 01:19:51,7.9346,-57.251,15.5029
7868,2024-08-07 01:19:51,8.3618,-80.3833,46.4478
7869,2024-08-07 01:19:52,14.4653,-110.9009,98.5107
7870,2024-08-07 01:19:52,22.583,-110.9619,107.0557
7871,2024-08-07 01:19:52,33.8745,-98.3276,101.3794
7872,2024-08-07 01:19:52,62.0117,-53.3447,54.1382
7873,2024-08-07 01:19:52,76.5381,-29.2358,18.7988
7874,2024-08-07 01:19:52,89.4165,-10.5591,-16.4185
7875,2024-08-07 01:19:52,107.7881,2.9907,-71.8994
7876,2024-08-07 01:19:52,111.4502,-1.5869,-82.5806
7877,2024-08-07 01:19:53,110.5957,-11.6577,-81.1157
7878,2024-08-07 01:19:53,94.8486,-35.4004,-42.7246
