id,timestamp,x,y,z
-O3cHN899X6vVkXxaBPc,2024-08-07 01:23:11,1.2817,6.1035,-14.4653
-O3cHNAKb07JOql9gZM_,2024-08-07 01:23:11,1.4648,5.9814,-14.0381
-O3cHNCMT3DamZiRCidv,2024-08-07 01:23:11,1.5869,5.9204,-13.6108
-O3cHNEKvuHcmA3koosK,2024-08-07 01:23:12,1.77,5.5542,-12.5122
-O3cHNGJGVsqbYm2rFix,2024-08-07 01:23:12,1.8311,5.3711,-11.9629
-O3cHNIG7x1RSw1SaSxN,2024-08-07 01:23:12,1.8311,5.0659,-11.2915
-O3cHNKBXJ8pT3KL3DP-,2024-08-07 01:23:12,1.6479,4.5166,-9.8267
-O3cHNMJ86tHtgVu0OJ-,2024-08-07 01:23:12,1.5869,4.3335,-9.0332
-O3cHNOJyyyg5qLNFv43,2024-08-07 01:23:12,1.4648,4.0283,-8.2397
-O3cHNQP0Ulngpr-9ExX,2024-08-07 01:23:12,1.0986,3.54,-6.6528
-O3cHNSZvrTDvm6-uXLY,2024-08-07 01:23:12,0.8545,3.1738,-5.7983
-O3cHNUjUTX0KHTZ8oul,2024-08-07 01:23:13,0.7324,2.8687,-4.9438
-O3cHNWlWuextZ4go9xi,2024-08-07 01:23:13,0.3052,2.1362,-3.0518
-O3cHNYyiVt7M7QIxzVl,2024-08-07 01:23:13,0.1221,1.8311,-2.0142
-O3cHNa10XcQ_vZPzFco,2024-08-07 01:23:13,-0.1221,1.4648,-0.9766
-O3cHNc405K47Z8GklPp,2024-08-07 01:23:13,-0.3662,0.7935,1.0376
-O3cHNe8Jd324sjLGMuc,2024-08-07 01:23:13,-0.4272,0.4272,1.9531
-O3cHNgBrNBX2DoKWaAJ,2024-08-07 01:23:13,-0.4883,0,2.9297
-O3cHNiMftnX_DhbzLit,2024-08-07 01:23:14,-0.4272,-0.6714,4.8218
-O3cHNkJAuUlv1xYSW0R,2024-08-07 01:23:14,-0.3662,-0.9766,5.7983
-O3cHNmS1PjTLfbeNFer,2024-08-07 01:23:14,-0.2441,-1.3428,6.8359
-O3cHNoS-P8708xpE9-Z,2024-08-07 01:23:14,0.061,-1.9531,8.728
-O3cHNqaP7AxyZEuChAe,2024-08-07 01:23:14,0.2441,-2.3193,9.5215
-O3cHNsfrgx3rs1widrO,2024-08-07 01:23:14,0.4883,-2.6245,10.3149
-O3cHNukbDshjQVXpKbo,2024-08-07 01:23:14,0.9155,-3.1738,11.7188
-O3cHNx3pDpKBMH-cpcf,2024-08-07 01:23:14,1.0986,-3.3569,12.3901
-O3cHNzAFbAOEOejt2Gi,2024-08-07 01:23:15,1.2817,-3.6011,13.0615
-O3cHO0ilyW6KfaZFVtU,2024-08-07 01:23:15,1.4648,-4.0894,14.2822
-O3cHO2ih0NlS-tUwkBY,2024-08-07 01:23:15,1.4648,-4.2725,14.8315
-O3cHO4jW91gEzIziURz,2024-08-07 01:23:15,1.4648,-4.5166,15.1978
-O3cHO6omS9c0Qvz7yub,2024-08-07 01:23:15,1.2817,-4.7607,15.8691
-O3cHO8kjLcm0U0eYQ-i,2024-08-07 01:23:15,1.1597,-4.8218,16.1133
-O3cHOAsp5qZ1gfWxoL0,2024-08-07 01:23:15,0.9766,-4.9438,16.2964
-O3cHOCp2Vidv01SqYAU,2024-08-07 01:23:16,0.5493,-5.127,16.4185
-O3cHOEmZFOXtUqalyMN,2024-08-07 01:23:16,0.3662,-5.249,16.4795
-O3cHOGmaM1-hlE7q8yK,2024-08-07 01:23:16,0.1221,-5.249,16.4795
-O3cHOIhV_q8poO9Uxms,2024-08-07 01:23:16,-0.3662,-5.188,16.1743
-O3cHOKj18ZH7YJb8Xbm,2024-08-07 01:23:16,-0.6104,-5.127,15.9302
-O3cHOMjCNmy5cPqaWwh,2024-08-07 01:23:16,-0.7935,-5.0659,15.625
-O3cHOOpdbpD8Y9WlxRR,2024-08-07 01:23:16,-1.1597,-4.9438,14.7705
-O3cHOQrwhKje3vYCRGG,2024-08-07 01:23:16,-1.2207,-4.8828,14.3433
-O3cHOSt7zbELdTVzgpa,2024-08-07 01:23:17,-1.3428,-4.6997,13.916
-O3cHOUqHFV09ZDha_Y6,2024-08-07 01:23:17,-1.4038,-4.3335,12.8174
-O3cHOWjRUGoCrhexgK1,2024-08-07 01:23:17,-1.3428,-4.1504,12.207
-O3cHOYn_h7aeRbZVuHi,2024-08-07 01:23:17,-1.2817,-3.9673,11.5356
-O3cHO_lm_ZE7UTeE65N,2024-08-07 01:23:17,-1.0376,-3.54,10.0708
-O3cHObk1WwNhyV85VFB,2024-08-07 01:23:17,-0.8545,-3.2959,9.2773
-O3cHOdj3i_nC6S49q-8,2024-08-07 01:23:17,-0.6714,-2.9907,8.4229
-O3cHOfz-TMYtdjINdFo,2024-08-07 01:23:17,-0.2441,-2.3804,6.8359
-O3cHOi0MWOVXqO8dBlr,2024-08-07 01:23:18,0,-2.0752,5.9204
-O3cHOk3oP1CQDxgTeES,2024-08-07 01:23:18,0.1831,-1.77,5.0049
-O3cHOm93Tl0_sXsv5_C,2024-08-07 01:23:18,0.5493,-1.1597,3.2349
-O3cHOoCQ_6I1VEG1S7g,2024-08-07 01:23:18,0.7935,-0.7935,2.3193
-O3cHOqDmuHJKVAX1Zsw,2024-08-07 01:23:18,0.9155,-0.4272,1.2817
-O3cHOsOUoen2Bmj4iLt,2024-08-07 01:23:18,1.1597,0.2441,-0.6104
-O3cHOuYoHFRdvv5_rbc,2024-08-07 01:23:18,1.2207,0.6104,-1.5869
-O3cHOwbC8moqgReXfrL,2024-08-07 01:23:19,1.1597,0.9155,-2.5635
-O3cHOyWeSOWMRXebe6c,2024-08-07 01:23:19,1.0376,1.709,-4.4556
-O3cHP-VMXsg0Hz48B62,2024-08-07 01:23:19,0.8545,2.0752,-5.3711
-O3cHP1P8LMTJhUDwzbd,2024-08-07 01:23:19,0.7324,2.3804,-6.2866
-O3cHP3HP7VJwuuu9peQ,2024-08-07 01:23:19,0.3052,2.9907,-7.9346
-O3cHP5LPPomHlWkiFVY,2024-08-07 01:23:19,0.1221,3.3569,-8.728
-O3cHP7IMRiiM5mLAyrE,2024-08-07 01:23:19,-0.1221,3.6011,-10.1929
-O3cHP9WrF1zEtJFm6Rs,2024-08-07 01:23:19,-0.4883,4.2725,-10.8643
-O3cHPBckue-IGqEdUs8,2024-08-07 01:23:20,-0.6714,4.5776,-11.5356
-O3cHPDaZwn2GSy1mpQk,2024-08-07 01:23:20,-0.8545,5.0049,-12.6343
-O3cHPFopt09Z3zRRZLg,2024-08-07 01:23:20,-0.9766,5.249,-13.0615
-O3cHPHsT0CYaWtn7XnH,2024-08-07 01:23:20,-0.9766,5.4321,-13.4277
-O3cHPJu-WWyChsXMLkt,2024-08-07 01:23:20,-0.8545,5.7983,-14.0991
-O3cHPM534YiB4WkUby1,2024-08-07 01:23:20,-0.7324,5.9814,-14.3433
-O3cHPO9Ix1loxgbO_Kv,2024-08-07 01:23:20,-0.6104,6.1646,-14.5264
-O3cHPQDTBqwCq9fAS5q,2024-08-07 01:23:21,-0.1831,6.3477,-14.7095
-O3cHPSFW8PTFMv32jmj,2024-08-07 01:23:21,0.061,6.4087,-14.7095
-O3cHPURiSUNshmu1rt9,2024-08-07 01:23:21,0.3052,6.4697,-14.6484
-O3cHPWTdJ4KhHmVBYgf,2024-08-07 01:23:21,0.7935,6.5308,-14.2822
-O3cHPYZrqdadZasmKTZ,2024-08-07 01:23:21,1.0376,6.5308,-14.0381
-O3cHP_bO8Mb9uY0uy8W,2024-08-07 01:23:21,1.2207,6.4697,-13.7939
-O3cHPbhL17LnnRDzgPo,2024-08-07 01:23:21,1.6479,6.3477,-13.0615
-O3cHPdt1jfCEKcQLhEK,2024-08-07 01:23:21,1.77,6.2256,-12.6343
-O3cHPfpzKynzj6LNOp7,2024-08-07 01:23:22,1.8921,6.0425,-12.146
-O3cHPhqTsoY5Bw53gFP,2024-08-07 01:23:22,2.0142,5.7373,-11.0474
-O3cHPjiIZ-uDBpq7yZK,2024-08-07 01:23:22,1.9531,5.5542,-10.437
-O3cHPoK9nJKIodidTZg,2024-08-07 01:23:22,1.8921,5.4321,-9.7656
-O3cHPqXGHU_IickjN4T,2024-08-07 01:23:22,1.709,4.9438,-8.4229
-O3cHPs_VF9HsPYvG1Dc,2024-08-07 01:23:22,1.5259,4.6387,-7.6904
-O3cHPu_ozqsNsEZKdHz,2024-08-07 01:23:23,1.4038,4.3945,-6.958
-O3cHPwehJcpufR6Ejdr,2024-08-07 01:23:23,0.9155,3.8452,-5.3101
-O3cHPyeZOX_Xtq6-5jh,2024-08-07 01:23:23,0.6714,3.479,-4.4556
-O3cHQ-cM5CUfDDtcjQg,2024-08-07 01:23:23,0.4883,3.1738,-3.6011
-O3cHQ1ZkOLQ2RKE6RzY,2024-08-07 01:23:23,0.061,2.5024,-1.8311
-O3cHQ3shbWw4mudcwmh,2024-08-07 01:23:23,-0.1221,2.1973,-0.9155
-O3cHQ6-wjwSnoRjvBzL,2024-08-07 01:23:23,-0.2441,1.8311,0
-O3cHQ7xDguiGA9duiYW,2024-08-07 01:23:23,-0.5493,1.0376,1.8311
-O3cHQ9zXmnG_U20HMg4,2024-08-07 01:23:24,-0.5493,0.6714,2.7466
-O3cHQC9c9TeWxEfJHgm,2024-08-07 01:23:24,-0.5493,0.3662,3.6621
-O3cHQEDLmKvifqY4mdK,2024-08-07 01:23:24,-0.4272,-0.3662,5.4321
-O3cHQGKKAAQQzwAVxfS,2024-08-07 01:23:24,-0.3052,-0.7324,6.3477
-O3cHQIWX-WLJp9fRDR2,2024-08-07 01:23:24,-0.1831,-1.1597,7.2021
-O3cHQKXLxFT1F0y4fx5,2024-08-07 01:23:24,0.2441,-1.8311,8.8501
-O3cHQM_gL6WPSqLhKBz,2024-08-07 01:23:24,0.4883,-2.1973,9.5825
-O3cHQOfYTLCuG_067BH,2024-08-07 01:23:25,0.6714,-2.4414,10.3149
-O3cHQQscEx4cosZ2cZp,2024-08-07 01:23:25,1.0986,-2.9907,11.5967
-O3cHQSwuROEZgsTSk3z,2024-08-07 01:23:25,1.2817,-3.2959,12.2681
-O3cHQVMVvelRli0ohbN,2024-08-07 01:23:25,1.4648,-3.6011,12.8174
-O3cHQXa1CiXf8N-k_je,2024-08-07 01:23:25,1.6479,-4.0894,13.7939
-O3cHQZa5_2aHgBr5Wg_,2024-08-07 01:23:25,1.6479,-4.2725,14.2212
-O3cHQaev6nEV2h6kJvL,2024-08-07 01:23:25,1.5869,-4.4556,14.5264
-O3cHQcnEzR6I1JoLZ9g,2024-08-07 01:23:25,1.4038,-4.7607,15.0146
-O3cHQepnYp4hKNsukCr,2024-08-07 01:23:26,1.2207,-4.9438,15.1367
-O3cHQgrgeA4oG0zAiMN,2024-08-07 01:23:26,0.9766,-5.0049,15.3198
-O3cHQj9KbHXMf3ggvwh,2024-08-07 01:23:26,0.5493,-5.249,15.3809
-O3cHQlHx1zVAuXvfkHb,2024-08-07 01:23:26,0.3052,-5.3101,15.3198
-O3cHQncn5sZx5bHukxC,2024-08-07 01:23:26,0,-5.3101,15.2588
-O3cHQpj_dUNzi1O8FW8,2024-08-07 01:23:26,-0.5493,-5.3101,14.8315
-O3cHQrrwroV9bloMkB1,2024-08-07 01:23:26,-0.7935,-5.3101,14.5264
-O3cHQtsZ8dEjMH0ERcS,2024-08-07 01:23:27,-0.9766,-5.3101,14.2212
-O3cHQw4H2Z93ePo2qCZ,2024-08-07 01:23:27,-1.3428,-5.0659,13.4277
-O3cHQyBRiDkdBJTR0wM,2024-08-07 01:23:27,-1.4038,-5.0049,12.9395
-O3cHR-GHXENU1-x74rr,2024-08-07 01:23:27,-1.4648,-4.8828,12.4512
-O3cHR1PaFFwD2vCTBNT,2024-08-07 01:23:27,-1.4038,-4.5166,11.2915
-O3cHR3WPkjAK0WSdMUJ,2024-08-07 01:23:27,-1.4038,-4.3335,10.6812
-O3cHR5XX70DaBbNr0n9,2024-08-07 01:23:27,-1.2817,-4.2114,10.0708
-O3cHR7dbN8fher8kC4R,2024-08-07 01:23:28,-0.9155,-3.6621,8.667
-O3cHR9iVtK_eJYynSN8,2024-08-07 01:23:28,-0.7324,-3.3569,7.8735
-O3cHRBliJPZUVMNCHZr,2024-08-07 01:23:28,-0.4883,-3.0518,6.3477
-O3cHRDsLaikyArWKy_i,2024-08-07 01:23:28,-0.061,-2.5024,5.5542
-O3cHRFxb3Cu0SGEggAR,2024-08-07 01:23:28,0.1831,-2.1973,4.7607
-O3cHRI00nsPpUeTpzcL,2024-08-07 01:23:28,0.3662,-1.5259,3.0518
-O3cHRK01GP-PqLIBgIE,2024-08-07 01:23:28,0.7935,-1.2207,2.1362
-O3cHRMALTpcCO9Ck7jC,2024-08-07 01:23:28,0.9155,-0.7935,1.2817
-O3cHROE9BXlQJpt5TaP,2024-08-07 01:23:29,1.0376,-0.1221,-0.4883
-O3cHRQNkR7h50TdCp1s,2024-08-07 01:23:29,1.1597,0.2441,-1.4038
-O3cHRSU1Gks5DTtMtzG,2024-08-07 01:23:29,1.1597,0.6104,-2.3193
-O3cHRUY00JJfPs1c3Eq,2024-08-07 01:23:29,1.1597,1.3428,-4.0894
-O3cHRWhNfTO54QmQquc,2024-08-07 01:23:29,0.9155,1.77,-4.8828
-O3cHRYn4aUrA_aeKI3w,2024-08-07 01:23:29,0.7324,2.0752,-5.7373
-O3cHR_k-E0l1w7zNnI7,2024-08-07 01:23:29,0.3052,2.8687,-7.3242
-O3cHRbnWkgyGrxxqVU_,2024-08-07 01:23:30,0.061,3.1128,-8.0566
-O3cHRdnZuiwgkziDsx8,2024-08-07 01:23:30,-0.2441,3.418,-8.7891
-O3cHRfyNNqxTlS5FEAs,2024-08-07 01:23:30,-0.6714,4.0894,-10.0098
-O3cHRi6V4e76v1l8N1P,2024-08-07 01:23:30,-0.7935,4.3945,-10.498
-O3cHRkBeGK8rmNLgO7i,2024-08-07 01:23:30,-0.9155,4.6997,-11.1084
-O3cHRmNDmreC8PeGxoO,2024-08-07 01:23:30,-1.0376,5.127,-12.0239
-O3cHRoPWCGg6sZs4682,2024-08-07 01:23:30,-1.0986,5.4321,-12.3901
-O3cHRqT8HGZh4JFDHud,2024-08-07 01:23:30,-1.0376,5.6152,-12.7563
-O3cHRsZpU9lYVydAsfj,2024-08-07 01:23:31,-0.7935,6.0425,-13.2446
-O3cHRugL5PMI6wM54Wg,2024-08-07 01:23:31,-0.6104,6.2256,-13.3667
-O3cHRwkNgaJsyuTRmGM,2024-08-07 01:23:31,-0.4272,6.4087,-13.4888
-O3cHRyogetrB_6m94c3,2024-08-07 01:23:31,0.1221,6.5308,-13.4888
-O3cHS-viWCr2JhErib9,2024-08-07 01:23:31,0.3662,6.5918,-13.4277
-O3cHS2TN-sQAyTy-Ako,2024-08-07 01:23:31,0.6714,6.5918,-13.3057
-O3cHS4_X_Fz_5GUco0e,2024-08-07 01:23:31,1.2207,6.7139,-12.9395
-O3cHS76H4EuVXMO1Vvz,2024-08-07 01:23:32,1.4648,6.7139,-12.6953
-O3cHS95Ex5oax75Y-V-,2024-08-07 01:23:32,1.6479,6.6528,-12.3291
-O3cHSBNNlUHty2Lr4Xs,2024-08-07 01:23:32,1.9531,6.4697,-11.5967
-O3cHSDM41iwLKIPyO4Z,2024-08-07 01:23:32,2.0752,6.2866,-11.1694
-O3cHSFPskH5FrfxAhR4,2024-08-07 01:23:32,2.1362,6.1646,-10.6812
-O3cHSHLDy8CyriKrryD,2024-08-07 01:23:32,2.0142,5.9204,-9.6436
-O3cHSJOJ4lXz6nhSfwc,2024-08-07 01:23:32,1.8921,5.7373,-9.0332
-O3cHSLNvK7eucf9IlY2,2024-08-07 01:23:32,1.77,5.4932,-8.4229
-O3cHSNSGejIrYikmKyB,2024-08-07 01:23:33,1.4038,4.9438,-7.1411
-O3cHSPvO6UP4I4Pf2f7,2024-08-07 01:23:33,1.1597,4.6387,-6.4087
-O3cHSS398iY3HlKb-vR,2024-08-07 01:23:33,0.9155,4.3945,-5.6763
-O3cHSU758dLgjTUlzxR,2024-08-07 01:23:33,0.4272,3.8452,-4.1504
-O3cHSW9dr_3LgC2x9VE,2024-08-07 01:23:33,0.1831,3.479,-3.3569
-O3cHSY7Nla4WgFJRHrL,2024-08-07 01:23:33,0,3.1128,-2.5024
-O3cHS_FGlNW9IJ7g7K6,2024-08-07 01:23:33,-0.2441,2.3804,-0.9155
-O3cHSbL8Ds8ZQ8OXafH,2024-08-07 01:23:34,-0.3662,2.0142,-0.061
-O3cHSdRlDsg2TXgHdCm,2024-08-07 01:23:34,-0.4272,1.6479,0.7935
-O3cHSfRJIoh-HECgOor,2024-08-07 01:23:34,-0.4272,0.9155,2.5024
-O3cHShhZY7pFm5C6WVk,2024-08-07 01:23:34,-0.4272,0.4883,3.3569
-O3cHSji1YQTiR2u4kgo,2024-08-07 01:23:34,-0.3662,0.061,4.2114
-O3cHSlklLhZFENwDkLf,2024-08-07 01:23:34,-0.061,-0.7324,5.9204
-O3cHSnotGjvSg1FKDEK,2024-08-07 01:23:34,0.061,-1.0376,6.7139
-O3cHSpwq2OfqwVhyzQP,2024-08-07 01:23:35,0.2441,-1.4648,7.4463
-O3cHSs5_H6HVuFs_fvM,2024-08-07 01:23:35,0.6714,-2.1362,8.8501
-O3cHSu6-a1DiEXQUYrk,2024-08-07 01:23:35,0.8545,-2.4414,9.5215
-O3cHSwAR18AnSQsjJkM,2024-08-07 01:23:35,1.0376,-2.8687,10.1318
-O3cHSyNDC_ZeRE7Gn06,2024-08-07 01:23:35,1.2817,-3.479,11.3525
-O3cHT-VMr08amuJMyp0,2024-08-07 01:23:35,1.4648,-3.7842,11.8408
-O3cHT1seacVWBD4xdbz,2024-08-07 01:23:35,1.4648,-4.0283,12.3291
-O3cHT46Htv9oJQszi5U,2024-08-07 01:23:35,1.5259,-4.4556,13.0615
-O3cHT8iHPmflE3g6NC6,2024-08-07 01:23:36,1.4648,-4.6387,13.3667
-O3cHTArrOqyrUtYzg3s,2024-08-07 01:23:36,1.3428,-4.8218,13.6719
-O3cHTDSKa0UtP4pQQWw,2024-08-07 01:23:36,0.9766,-5.188,14.0381
-O3cHTFi5nXgPnbidGcH,2024-08-07 01:23:36,0.8545,-5.3101,14.1602
-O3cHTIBNJ4EAxhmvTUu,2024-08-07 01:23:36,0.6104,-5.4321,14.2212
-O3cHTKO_mh5tc9RPc5K,2024-08-07 01:23:37,0.1831,-5.5542,14.0991
-O3cHTMSA0VPUZxcfGaD,2024-08-07 01:23:37,-0.061,-5.6152,14.0381
-O3cHTOWOGND-H8CQI-P,2024-08-07 01:23:37,-0.3052,-5.6152,13.855
-O3cHTQbrxBGMbgiRp2C,2024-08-07 01:23:37,-0.6714,-5.6152,13.4888
-O3cHTSjaYxSH7xsxByY,2024-08-07 01:23:37,-0.8545,-5.5542,13.1836
-O3cHTUj2xV08vXts5Ck,2024-08-07 01:23:37,-0.9766,-5.4321,12.4512
-O3cHTWkfe-zuAlyYNlL,2024-08-07 01:23:37,-1.2207,-5.188,12.0239
-O3cHTYhGb8mR7aX1OvG,2024-08-07 01:23:37,-1.2207,-5.0049,11.5356
-O3cHT_qAV0OQ3yCyj0Z,2024-08-07 01:23:38,-1.1597,-4.7607,10.498
-O3cHTc09UYXx8Ssc-ot,2024-08-07 01:23:38,-1.0986,-4.5166,9.9487
-O3cHTea15jtnBcuHidQ,2024-08-07 01:23:38,-0.9155,-4.2725,9.3994
-O3cHTgiw0CEacH2Ot5g,2024-08-07 01:23:38,-0.7324,-3.7231,8.1177
-O3cHTifmQfltXg3Fboh,2024-08-07 01:23:38,-0.5493,-3.479,7.4463
-O3cHTkg5GQEWjZmupHq,2024-08-07 01:23:38,-0.3662,-3.1738,6.7139
-O3cHTmcNqVeGelaG78K,2024-08-07 01:23:38,0.061,-2.5635,5.249
-O3cHToblvpmesjGV9J5,2024-08-07 01:23:39,0.2441,-2.2583,4.5166
-O3cHTq_H26Ec0yiw-RW,2024-08-07 01:23:39,0.4272,-1.8921,3.7231
-O3cHTsgXSXqsbA24k93,2024-08-07 01:23:39,0.6714,-1.1597,2.1362
-O3cHTueKrlZfplXE3iI,2024-08-07 01:23:39,0.7935,-0.7324,1.2817
-O3cHTwixi5F94ulariA,2024-08-07 01:23:39,0.8545,-0.3662,0.4883
-O3cHTykVKBi58SCt4Pk,2024-08-07 01:23:39,0.9766,0.3662,-1.1597
-O3cHU-i9u2PfVy25Xl1,2024-08-07 01:23:39,0.9766,0.7324,-1.9531
-O3cHU1jQxzDfe5DXsG4,2024-08-07 01:23:39,0.9766,1.1597,-2.8076
-O3cHU3kGYcIoeDG4Ten,2024-08-07 01:23:40,0.7935,1.9531,-4.3945
-O3cHU5qHTwcgJZN2uU1,2024-08-07 01:23:40,0.6714,2.3193,-5.127
-O3cHU7olmuYiKKt_q5g,2024-08-07 01:23:40,0.5493,2.6855,-5.8594
-O3cHU9iNdYZR0VGvQwX,2024-08-07 01:23:40,0.1831,3.3569,-7.2021
-O3cHUBmKPN-PtfHCcHa,2024-08-07 01:23:40,0,3.7231,-7.8735
-O3cHUDzVAFSLt2NUuq3,2024-08-07 01:23:40,-0.1831,4.0283,-8.5449
-O3cHUG6BVQAScyuwuvV,2024-08-07 01:23:40,-0.5493,4.6997,-9.7046
-O3cHUILYhL0r5x-Rkx8,2024-08-07 01:23:40,-0.6714,5.0049,-10.1929
-O3cHUKTvBbAuAn9dByI,2024-08-07 01:23:41,-0.7324,5.188,-10.5591
-O3cHUMVb5You5bJlsn4,2024-08-07 01:23:41,-0.9155,5.6763,-11.1694
-O3cHUOjLyyCgkjmsaAg,2024-08-07 01:23:41,-0.8545,5.9204,-11.4746
-O3cHUQdHwrG_32jUvra,2024-08-07 01:23:41,-0.7935,6.1646,-11.7798
-O3cHUSrhVADMyPUv4WM,2024-08-07 01:23:41,-0.5493,6.6528,-12.2681
-O3cHUUy7XPX7fkgH0rP,2024-08-07 01:23:41,-0.3662,6.7139,-12.4512
-O3cHUXEPUiZDEJYgKtb,2024-08-07 01:23:41,-0.1831,6.7749,-12.5122
-O3cHUZKW6WYSVMla4RH,2024-08-07 01:23:42,0.2441,6.897,-12.3291
-O3cHUaIPFYesM-2z4Nj,2024-08-07 01:23:42,0.4272,6.958,-12.207
-O3cHUcDhVqqP776ZBcy,2024-08-07 01:23:42,0.6714,7.019,-12.0239
-O3cHUeE0LB_h2FVDoEd,2024-08-07 01:23:42,1.0986,6.958,-11.6577
-O3cHUgAPJf9wIX4FybR,2024-08-07 01:23:42,1.2207,6.897,-11.4136
-O3cHUhykp0IBRL65GeT,2024-08-07 01:23:42,1.4038,6.7749,-11.1084
-O3cHUk087cdWxXaODWS,2024-08-07 01:23:42,1.6479,6.4697,-10.376
-O3cHUm2hOTPkWR6VUBk,2024-08-07 01:23:42,1.709,6.2866,-9.8877
-O3cHUo6njTqt-zZOSIk,2024-08-07 01:23:43,1.77,6.1035,-9.3994
-O3cHUq8n6EtWUQXbBWb,2024-08-07 01:23:43,1.709,5.7373,-8.3008
-O3cHUs1KhHupKSfXB2Y,2024-08-07 01:23:43,1.5869,5.4932,-7.7515
-O3cHUuFd8YiOLAJQrmF,2024-08-07 01:23:43,1.5259,5.249,-7.1411
-O3cHUwGmz0dOsSt89fu,2024-08-07 01:23:43,1.2817,4.6387,-5.9204
-O3cHUyKUZYu5IVQuIkf,2024-08-07 01:23:43,1.0986,4.3335,-5.3101
-O3cHV-IM2lQaGHLRf0M,2024-08-07 01:23:43,0.9155,4.0283,-4.5776
-O3cHV1IkOYm1FPndWzm,2024-08-07 01:23:44,0.5493,3.2349,-3.1128
-O3cHV3IwQoeHK3dKGfu,2024-08-07 01:23:44,0.3662,2.8687,-2.3804
-O3cHV5Jeu7UcUAO_zjD,2024-08-07 01:23:44,0.1831,2.5635,-1.6479
-O3cHV7GMp_KLfz5uklf,2024-08-07 01:23:44,-0.1221,1.709,-0.1221
-O3cHV9JvLRcp9HxokBh,2024-08-07 01:23:44,-0.2441,1.3428,0.6714
-O3cHVBGK40nJ5UlYf6q,2024-08-07 01:23:44,-0.3662,0.9766,1.4648
-O3cHVDKeECZVkqxf4yS,2024-08-07 01:23:44,-0.4883,0.1831,2.9907
-O3cHVFJlhvdQPK6pRxE,2024-08-07 01:23:44,-0.4883,-0.1831,3.7231
-O3cHVHMiABPgaf0PeOb,2024-08-07 01:23:45,-0.4272,-0.6104,4.5166
-O3cHVJIOsIezEndvOPc,2024-08-07 01:23:45,-0.2441,-1.4648,6.0425
-O3cHVLJB5m27md8XTyd,2024-08-07 01:23:45,-0.061,-1.8921,6.7139
-O3cHVNOMg7PysZkETKG,2024-08-07 01:23:45,0.1221,-2.1973,7.3853
-O3cHVPIZvr1KTgiNf3K,2024-08-07 01:23:45,0.4883,-2.8687,8.667
-O3cHVRBmHKLsZotJxgw,2024-08-07 01:23:45,0.6714,-3.1738,9.2163
-O3cHVTAZksC2GmCUJHi,2024-08-07 01:23:45,0.9155,-3.479,9.8267
-O3cHVVEFHdZ7NILpNGQ,2024-08-07 01:23:45,1.2207,-4.0894,10.8032
-O3cHVXCOWaavj8qOjl4,2024-08-07 01:23:46,1.3428,-4.3335,11.2915
-O3cHVZOaripEgihLxhw,2024-08-07 01:23:46,1.4038,-4.5776,11.6577
-O3cHVaVeLijkNfQnXwN,2024-08-07 01:23:46,1.4038,-4.9438,12.3901
-O3cHVcYb6SQCkxU6s6e,2024-08-07 01:23:46,1.4038,-5.0659,12.5732
-O3cHVefohDcG2h_9i8X,2024-08-07 01:23:46,1.3428,-5.3101,12.9395
-O3cHVgoQraw4FeP5Pz3,2024-08-07 01:23:46,1.0376,-5.6152,13.0005
-O3cHVizXIruZDaZb1Qp,2024-08-07 01:23:46,0.8545,-5.6763,13.1226
-O3cHVkwdtW6dU902dWx,2024-08-07 01:23:46,0.6714,-5.6763,13.1226
-O3cHVnc6YhNBVXF8l-D,2024-08-07 01:23:47,0.1221,-5.6152,13.1226
-O3cHVp_0touEF8VD-tU,2024-08-07 01:23:47,-0.061,-5.6152,13.0005
-O3cHVrgUBpOJUEeMXXq,2024-08-07 01:23:47,-0.5493,-5.6152,12.5122
-O3cHVteQuC40-Nq14O9,2024-08-07 01:23:47,-0.7324,-5.6152,12.207
-O3cHVvylNao7hMAybVQ,2024-08-07 01:23:47,-0.9155,-5.4932,11.9629
-O3cHVy31gMf1VsQHloI,2024-08-07 01:23:47,-1.2207,-5.188,11.2305
-O3cHW-fy_IDcQkn3IP_,2024-08-07 01:23:47,-1.2817,-4.9438,10.8032
-O3cHW2CnPA-EgR2JILe,2024-08-07 01:23:48,-1.2817,-4.7607,10.376
-O3cHW4JuuZkAdG8SrU9,2024-08-07 01:23:48,-1.2207,-4.3335,9.3994
-O3cHW6QQNHBLr8UiOYY,2024-08-07 01:23:48,-1.1597,-4.1504,8.8501
-O3cHW94YXDywK4FFDwC,2024-08-07 01:23:48,-1.0986,-3.9062,8.2397
-O3cHWBAzUFIV1Ii_zm1,2024-08-07 01:23:48,-0.7935,-3.2959,7.019
-O3cHWDFmHhZo2ZsXxIY,2024-08-07 01:23:48,-0.6104,-2.9297,6.4087
-O3cHWFIgSffuBDJhVab,2024-08-07 01:23:48,-0.4883,-2.5635,5.7373
-O3cHWHHzw5Tn9hMOkrj,2024-08-07 01:23:49,-0.061,-1.9531,4.3335
-O3cHWJJSKg9HfyMMOuT,2024-08-07 01:23:49,0.1831,-1.6479,3.6621
-O3cHWLTFjOVtU0nSnU1,2024-08-07 01:23:49,0.3662,-1.3428,2.9297
-O3cHWNch-jpVtCLrvmT,2024-08-07 01:23:49,0.6104,-0.4883,1.4648
-O3cHWSDrjcd1QA57X1X,2024-08-07 01:23:49,0.7324,-0.061,0.7324
