Timestamp,x,y,z
2024-08-26 01:34:02,0.31, 0.61, 0.12
2024-08-26 01:34:03,0.18, 0.49, 0.31
2024-08-26 01:34:04,0.06, 0.73, 2.26
2024-08-26 01:34:05,8.00, 3.23, 0.06
2024-08-26 01:34:07,10.31, 5.37, -2.08
2024-08-26 01:34:07,-16.72, 6.41, -3.36
2024-08-26 01:34:08,-0.55, 0.98, -2.56
2024-08-26 01:34:09,-1.71, -4.52, 1.65
2024-08-26 01:34:10,-0.55, -2.20, 1.46
2024-08-26 01:34:11,0.67, 0.06, -0.37
2024-08-26 01:34:12,1.28, 2.20, 0.12
2024-08-26 01:34:13,0.55, 1.46, 1.28
2024-08-26 01:34:14,0.37, 0.12, 0.55
2024-08-26 01:34:15,-0.18, -0.24, 0.43
2024-08-26 01:34:16,-0.18, 0.43, 0.37
2024-08-26 01:34:17,0.24, 1.10, 0.12
2024-08-26 01:34:18,0.67, 0.79, 0.49
2024-08-26 01:34:19,0.00, 0.00, 0.18
2024-08-26 01:34:20,0.12, -0.37, 0.18
2024-08-26 01:34:21,0.92, 0.92, 0.43
2024-08-26 01:34:25,0.12, 0.79, 0.67
2024-08-26 01:34:25,0.06, 0.00, 0.24
2024-08-26 01:34:27,0.12, 0.24, 0.18
2024-08-26 01:34:27,0.37, 0.79, 0.67
2024-08-26 01:34:28,0.49, 0.98, 0.43
2024-08-26 01:34:28,0.12, -0.24, 0.55
2024-08-26 01:34:28,-20.94, 0.49, -0.37
2024-08-26 01:34:29,-3.72, 1.83, 0.98
2024-08-26 01:34:30,1.77, 2.62, 0.67
2024-08-26 01:34:31,0.18, 0.92, 0.18
2024-08-26 01:34:32,-0.12, -0.55, 0.43
2024-08-26 01:34:33,0.12, -1.28, -0.79
2024-08-26 01:34:34,0.67, 0.37, -0.24
2024-08-26 01:34:35,0.31, 0.98, 0.61
2024-08-26 01:34:36,0.92, 1.89, 1.46
2024-08-26 01:34:37,-0.92, -0.31, -0.06
2024-08-26 01:34:39,1.46, 0.49, 1.22
2024-08-26 01:34:39,0.67, 2.01, 0.49
2024-08-26 01:34:40,-0.18, 1.40, 0.55
2024-08-26 01:34:41,-0.61, -0.37, 0.49
2024-08-26 01:34:43,-0.06, 0.00, 0.18
2024-08-26 01:34:43,-0.12, 0.98, 0.18
2024-08-26 01:34:44,0.67, 0.98, 0.67
2024-08-26 01:34:46,0.18, 1.46, 0.55
2024-08-26 01:34:46,0.24, 0.37, 0.24
2024-08-26 01:34:47,0.24, 1.46, 0.55
2024-08-26 01:34:49,0.24, 0.92, 0.37
2024-08-26 01:34:50,0.43, 0.55, 0.37
2024-08-26 01:34:51,1.46, 0.24, 0.43
2024-08-26 01:34:52,0.24, 0.85, 0.49
2024-08-26 01:34:53,0.55, 1.28, 0.55
2024-08-26 01:34:54,0.37, 0.79, 0.37
2024-08-26 01:34:55,0.00, 0.12, 0.43
2024-08-26 01:34:56,0.12, 0.55, 0.31
2024-08-26 01:34:57,0.37, 1.16, 0.43
2024-08-26 01:34:58,0.00, 0.31, 0.31
2024-08-26 01:34:59,0.06, 0.31, 0.43
2024-08-26 01:35:00,0.31, 0.12, 0.43
2024-08-26 01:35:01,0.67, 0.92, 0.18
2024-08-26 01:35:02,0.24, 0.31, 1.77
2024-08-26 01:35:03,0.12, -0.24, 0.37
2024-08-26 01:35:04,0.06, 0.49, 0.43
2024-08-26 01:35:05,0.37, 0.61, -0.06
2024-08-26 01:35:06,2.14, 1.28, 0.92
2024-08-26 01:35:07,0.06, 0.24, -0.18
2024-08-26 01:35:08,-3.05, 0.12, 0.49
2024-08-26 01:35:09,1.89, -0.79, 0.92
2024-08-26 01:35:10,0.49, 0.73, -0.12
2024-08-26 01:35:11,0.37, 0.67, 0.67
2024-08-26 01:35:12,-0.24, 0.43, 0.43
2024-08-26 01:35:13,0.79, -0.37, 0.12
2024-08-26 01:35:14,-0.31, -0.06, 0.24
2024-08-26 01:35:15,-0.06, 1.10, 0.85
2024-08-26 01:35:16,0.73, 1.04, 0.37
2024-08-26 01:35:17,0.12, 0.37, 0.37
2024-08-26 01:35:18,-4.76, -0.73, -0.79
2024-08-26 01:35:19,-0.92, 0.12, 0.00
2024-08-26 01:35:20,0.12, 1.65, 0.49
2024-08-26 01:35:21,0.98, 1.28, 0.12
2024-08-26 01:35:22,0.12, 0.24, 0.31
2024-08-26 01:35:23,-0.06, -0.24, 0.12
2024-08-26 01:35:24,0.49, 0.49, 0.06
2024-08-26 01:35:25,0.31, 1.28, 0.24
2024-08-26 01:35:26,0.43, 0.92, -0.06
2024-08-26 01:35:27,0.00, 0.06, 0.67
2024-08-26 01:35:28,0.00, 0.37, 0.85
2024-08-26 01:35:29,0.31, 0.61, 0.43
2024-08-26 01:35:30,0.31, 0.61, 0.55
2024-08-26 01:35:31,0.37, 0.73, 0.43
2024-08-26 01:35:32,0.49, 0.37, 0.49
2024-08-26 01:35:33,0.12, 0.55, 0.37
2024-08-26 01:35:34,0.06, 0.31, 0.24
2024-08-26 01:35:35,0.98, 0.31, 0.43
2024-08-26 01:35:36,0.49, 0.98, 0.18
2024-08-26 01:35:37,-0.37, 0.31, 0.12
2024-08-26 01:35:38,0.37, -0.06, 0.31
2024-08-26 01:35:39,0.00, -0.37, 0.00
2024-08-26 01:35:40,0.49, 0.85, 0.49
2024-08-26 01:35:41,1.10, 1.40, 0.31
2024-08-26 01:35:42,-0.37, 0.24, 0.37
2024-08-26 01:35:43,1.34, 1.40, 1.16
2024-08-26 01:35:44,-0.61, -0.79, -0.61
2024-08-26 01:35:45,-0.18, -0.49, 0.06
2024-08-26 01:35:46,0.00, 1.10, 1.22
2024-08-26 01:35:47,4.70, 1.22, -0.49
2024-08-26 01:35:48,1.16, 0.85, 0.24
2024-08-26 01:35:49,0.67, 0.06, -0.06
2024-08-26 01:35:50,0.12, 0.12, -0.12
2024-08-26 01:35:51,0.49, -0.06, -0.24
2024-08-26 01:35:52,0.00, 0.31, 0.49
2024-08-26 01:35:53,11.17, -0.55, -0.31
2024-08-26 01:35:54,36.19, -17.76, 13.00
2024-08-26 01:35:55,4.27, -0.31, 3.78
2024-08-26 01:35:56,1.04, 2.99, 2.99
2024-08-26 01:35:57,1.22, 2.69, 0.43
2024-08-26 01:35:58,1.40, 1.04, -0.43
2024-08-26 01:35:59,0.98, -0.06, -1.16
2024-08-26 01:36:00,-0.06, -0.61, 0.00
2024-08-26 01:36:01,0.12, 0.49, 0.55
2024-08-26 01:36:02,0.79, 0.67, 0.31
2024-08-26 01:36:03,-0.55, 0.98, 0.49
2024-08-26 01:36:04,-0.12, -0.06, 0.06
2024-08-26 01:36:05,-0.98, 0.31, 0.61
2024-08-26 01:36:06,0.18, 0.24, -0.06
2024-08-26 01:36:07,-0.31, -0.92, -0.06
2024-08-26 01:36:08,0.49, 0.85, 0.24
2024-08-26 01:36:09,-0.31, -0.49, 0.18
2024-08-26 01:36:10,-0.73, 0.06, 0.37
2024-08-26 01:36:11,1.89, -0.06, 0.12
2024-08-26 01:36:12,-0.43, 0.55, -0.24
2024-08-26 01:36:13,-0.24, 0.24, 0.31
2024-08-26 01:36:14,0.98, 0.24, 0.98
2024-08-26 01:36:15,0.18, 1.28, 1.04
2024-08-26 01:36:16,0.18, 0.43, 0.73
2024-08-26 01:36:17,-0.24, 0.43, 0.12
2024-08-26 01:36:18,0.31, 1.10, 0.43
2024-08-26 01:36:19,0.49, -0.55, 3.54
2024-08-26 01:36:20,0.43, 0.55, 0.18
2024-08-26 01:36:21,1.40, 1.65, 0.43
2024-08-26 01:36:22,0.00, 0.85, 0.24
2024-08-26 01:36:23,0.61, -0.24, 0.37
2024-08-26 01:36:24,-0.61, -0.49, -0.73
2024-08-26 01:36:25,3.11, 0.67, -0.98
2024-08-26 01:36:26,0.00, 0.98, 1.22
2024-08-26 01:36:27,0.31, -0.31, 0.31
2024-08-26 01:36:28,-0.06, 0.37, 0.00
2024-08-26 01:36:29,0.31, 0.55, 0.43
2024-08-26 01:36:30,-0.73, -0.24, -0.12
2024-08-26 01:36:31,-29.30, -1.83, -4.70
2024-08-26 01:36:32,-0.92, 3.11, 4.21
2024-08-26 01:36:33,1.04, 1.77, 0.85
2024-08-26 01:36:34,0.06, -0.12, -1.28
2024-08-26 01:36:35,-0.12, -0.55, 0.43
2024-08-26 01:36:36,0.31, 0.18, 0.67
2024-08-26 01:36:37,1.16, 1.65, 0.24
2024-08-26 01:36:38,0.24, 0.98, 0.43
2024-08-26 01:36:39,0.18, -0.61, 0.12
2024-08-26 01:36:40,-0.06, 0.98, 0.43
2024-08-26 01:36:41,0.67, 0.98, 0.06
2024-08-26 01:36:42,0.85, 0.43, 0.37
2024-08-26 01:36:43,0.12, 0.37, 0.55
2024-08-26 01:36:44,0.24, 0.43, 0.43
2024-08-26 01:36:45,0.43, 0.31, 0.31
2024-08-26 01:36:46,0.61, 0.79, 0.18
2024-08-26 01:36:48,0.31, 0.73, 0.98
2024-08-26 01:36:48,0.49, 0.43, 0.98
2024-08-26 01:36:49,0.06, 0.12, -0.06
2024-08-26 01:36:50,0.85, 1.22, 0.92
2024-08-26 01:36:51,0.67, 1.53, 0.67
2024-08-26 01:36:52,0.18, 0.43, 0.24
2024-08-26 01:36:53,0.12, -0.37, 0.43
2024-08-26 01:36:54,0.00, 0.18, 0.37
2024-08-26 01:36:55,0.31, 1.95, -0.06
2024-08-26 01:36:56,-0.06, 0.18, -0.12
2024-08-26 01:36:57,-1.95, 0.55, 0.00
2024-08-26 01:36:58,0.18, -0.61, -0.31
2024-08-26 01:36:59,0.12, 2.20, 0.79
2024-08-26 01:37:00,0.49, -0.49, -0.06
2024-08-26 01:37:01,6.10, 4.64, -10.44
2024-08-26 01:37:02,166.81, 25.51, -28.08
2024-08-26 01:37:04,-8.24, -18.68, -20.02
2024-08-26 01:37:04,66.53, -14.22, 3.54
2024-08-26 01:37:06,41.56, -7.32, -7.32
2024-08-26 01:37:06,27.77, -15.87, -3.30
2024-08-26 01:37:07,25.57, 0.37, 5.92
2024-08-26 01:37:08,-1.40, 1.71, 0.85
2024-08-26 01:37:09,-3.11, 1.16, 0.49
2024-08-26 01:37:10,-2.75, 2.75, 2.87
2024-08-26 01:37:11,-7.26, -0.24, 2.20
2024-08-26 01:37:12,16.11, 0.37, -0.43
2024-08-26 01:37:13,23.80, -2.38, -1.04
2024-08-26 01:37:14,9.46, -3.54, 2.81
2024-08-26 01:37:15,-0.24, 0.92, 1.16
2024-08-26 01:37:16,0.85, 0.18, -0.24
2024-08-26 01:37:17,0.24, 0.67, 0.06
2024-08-26 01:37:18,-1.83, 1.16, 0.31
2024-08-26 01:37:20,-1.95, 1.22, -0.12
2024-08-26 01:37:20,5.92, 1.28, 2.26
2024-08-26 01:37:21,-15.69, 6.90, -8.36
2024-08-26 01:37:22,2.26, 0.24, 0.61
2024-08-26 01:37:23,4.27, 0.85, 1.40
2024-08-26 01:37:24,-4.21, 1.28, 0.73
2024-08-26 01:37:25,4.64, 1.28, -0.98
2024-08-26 01:37:26,0.61, 0.43, -0.43
2024-08-26 01:37:27,0.18, 0.61, 1.53
2024-08-26 01:37:28,0.49, 0.98, 0.73
2024-08-26 01:37:29,0.79, 0.43, -0.43
2024-08-26 01:37:30,1.77, -0.06, 0.31
2024-08-26 01:37:31,0.61, 0.18, 0.92
2024-08-26 01:37:32,-0.18, 0.43, 0.18
2024-08-26 01:37:33,0.18, 0.73, 0.18
2024-08-26 01:37:34,1.59, 0.43, 0.61
2024-08-26 01:37:36,0.79, 0.55, 0.92
2024-08-26 01:37:36,0.18, 0.00, 0.00
2024-08-26 01:37:37,-0.67, 0.79, 0.43
2024-08-26 01:37:38,-4.52, -0.98, 1.59
2024-08-26 01:37:39,0.67, 1.10, 1.04
2024-08-26 01:37:40,0.61, 1.10, 0.49
2024-08-26 01:37:41,0.73, -0.43, 0.92
2024-08-26 01:37:42,-0.06, -0.85, 0.49
2024-08-26 01:37:43,-0.31, 3.97, 4.94
2024-08-26 01:37:44,0.18, 2.99, 2.38
2024-08-26 01:37:46,0.18, 1.59, 0.67
2024-08-26 01:37:46,0.12, 0.55, -0.31
2024-08-26 01:37:47,0.06, -0.98, -0.43
2024-08-26 01:37:48,-0.12, -1.89, -0.67
2024-08-26 01:37:49,0.12, -1.65, -0.49
2024-08-26 01:37:50,-0.37, -1.53, -0.12
2024-08-26 01:37:52,0.24, -0.24, -0.55
2024-08-26 01:37:52,0.31, 0.73, 0.55
2024-08-26 01:37:53,0.43, 1.65, 1.16
2024-08-26 01:37:54,0.61, 2.93, 0.43
2024-08-26 01:37:55,0.92, 1.46, 0.61
2024-08-26 01:37:56,0.79, 0.85, 0.92
2024-08-26 01:37:58,0.61, 1.34, 0.49
2024-08-26 01:37:58,0.18, 0.79, 0.49
2024-08-26 01:38:00,0.12, 0.49, 0.12
2024-08-26 01:38:00,0.18, 0.37, 0.06
2024-08-26 01:38:01,0.61, -0.61, 0.24
2024-08-26 01:38:02,0.12, 0.43, 0.00
2024-08-26 01:38:03,-0.12, -1.04, -0.24
2024-08-26 01:38:04,37.29, 30.70, 1.10
2024-08-26 01:38:05,-1.53, 0.06, 2.26
2024-08-26 01:38:07,-59.69, 68.66, 6.47
2024-08-26 01:38:08,-29.72, 3.91, -18.13
2024-08-26 01:38:09,7.75, 0.37, -2.81
2024-08-26 01:38:10,-5.68, -12.21, -9.28
2024-08-26 01:38:11,-3.78, -10.07, -7.45
2024-08-26 01:38:12,-2.69, -10.80, -7.14
2024-08-26 01:38:13,-2.93, -9.34, -5.13
2024-08-26 01:38:14,-2.75, -10.19, -3.91
2024-08-26 01:38:15,-2.56, -8.91, -3.42
2024-08-26 01:38:16,-2.32, -8.36, -3.42
2024-08-26 01:38:17,-2.20, -8.00, -3.42
2024-08-26 01:38:18,-2.14, -7.08, -3.36
2024-08-26 01:38:19,-1.95, -6.10, -3.11
2024-08-26 01:38:20,-1.77, -5.86, -2.81
2024-08-26 01:38:21,-1.59, -5.43, -2.44
2024-08-26 01:38:22,-1.34, -5.07, -2.38
2024-08-26 01:38:23,-1.22, -4.52, -1.95
2024-08-26 01:38:24,-1.10, -3.72, -1.53
2024-08-26 01:38:25,-0.92, -3.60, -1.59
2024-08-26 01:38:26,-0.73, -3.17, -1.40
2024-08-26 01:38:27,-0.61, -2.56, -0.67
2024-08-26 01:38:28,-0.43, -2.08, -0.79
2024-08-26 01:38:29,-0.31, -1.83, -0.67
2024-08-26 01:38:30,-0.12, -1.40, -0.49
2024-08-26 01:38:31,-0.06, -1.10, -0.43
2024-08-26 01:38:32,0.12, -0.43, 0.00
2024-08-26 01:38:33,0.06, 0.00, 0.49
2024-08-26 01:38:34,0.37, -0.37, -0.61
2024-08-26 01:38:35,0.18, -0.18, 0.37
2024-08-26 01:38:36,0.31, 0.85, 0.12
2024-08-26 01:38:37,0.43, 0.31, 0.85
2024-08-26 01:38:38,0.67, 0.55, 0.00
2024-08-26 01:38:39,0.49, 1.22, 0.79
2024-08-26 01:38:40,0.43, 1.28, 0.79
2024-08-26 01:38:41,0.61, 1.40, 0.73
2024-08-26 01:38:42,0.67, 1.40, 0.79
2024-08-26 01:38:43,0.98, 1.22, 0.61
2024-08-26 01:38:44,0.67, 1.40, 0.92
2024-08-26 01:38:45,0.55, 1.53, 1.10
2024-08-26 01:38:46,0.31, 0.92, 0.92
2024-08-26 01:38:47,0.61, 1.53, 0.67
2024-08-26 01:38:48,0.55, 1.34, 0.67
2024-08-26 01:38:49,0.49, 1.16, 0.61
2024-08-26 01:38:50,0.49, 1.04, 0.37
2024-08-26 01:38:51,0.37, 0.98, 0.55
2024-08-26 01:38:52,0.31, 0.85, 0.61
2024-08-26 01:38:53,0.31, 0.67, 0.55
2024-08-26 01:38:54,0.18, 0.61, 0.92
2024-08-26 01:38:55,0.31, 0.00, -0.06
2024-08-26 01:38:56,0.18, 0.00, 0.55
2024-08-26 01:38:57,0.24, 0.31, 0.06
2024-08-26 01:38:58,0.12, 0.37, 0.18
2024-08-26 01:38:59,0.12, 0.06, 0.31
2024-08-26 01:39:00,0.12, 0.18, 0.18
2024-08-26 01:39:01,0.18, 0.00, 0.12
2024-08-26 01:39:02,0.12, 0.31, 0.61
2024-08-26 01:39:03,0.49, 0.12, -0.79
2024-08-26 01:39:04,0.24, 0.24, 0.24
2024-08-26 01:39:05,0.18, 1.40, 0.61
2024-08-26 01:39:06,0.18, 0.49, 0.61
2024-08-26 01:39:07,0.24, 0.55, 0.43
2024-08-26 01:39:08,0.31, 0.37, 0.43
2024-08-26 01:39:09,0.31, 0.61, 0.37
2024-08-26 01:39:10,0.37, 0.61, 0.37
2024-08-26 01:39:11,0.37, 0.85, 0.43
2024-08-26 01:39:12,0.37, 0.67, 0.49
2024-08-26 01:39:13,0.31, 0.55, 0.49
2024-08-26 01:39:14,0.31, 0.73, 0.55
2024-08-26 01:39:15,0.37, 0.49, 0.49
2024-08-26 01:39:16,0.37, 0.49, 0.18
2024-08-26 01:39:17,0.18, 0.92, 0.61
2024-08-26 01:39:18,0.37, 0.31, -0.37
2024-08-26 01:39:19,0.24, 0.55, 0.67
2024-08-26 01:39:20,0.31, 0.31, 0.31
2024-08-26 01:39:21,0.31, 0.12, 0.49
2024-08-26 01:39:22,0.18, 0.67, 0.55
2024-08-26 01:39:23,0.37, 0.55, 0.24
2024-08-26 01:39:24,0.31, 0.43, 0.55
2024-08-26 01:39:25,0.31, 0.37, 0.18
2024-08-26 01:39:26,0.31, 0.55, 0.49
2024-08-26 01:39:27,0.24, 1.10, 0.49
2024-08-26 01:39:28,0.18, 0.79, 0.31
2024-08-26 01:39:29,-0.06, -0.06, 0.49
2024-08-26 01:39:30,0.00, 0.12, 0.31
2024-08-26 01:39:31,0.06, 0.37, 0.00
2024-08-26 01:39:32,0.18, 0.12, 0.18
2024-08-26 01:39:33,0.24, 0.31, 0.00
2024-08-26 01:39:34,0.18, 0.43, 0.49
2024-08-26 01:39:35,0.31, 0.61, 0.18
2024-08-26 01:39:36,0.24, 0.49, 0.43
2024-08-26 01:39:37,0.31, 0.55, 0.55
2024-08-26 01:39:38,0.37, 0.43, 0.37
2024-08-26 01:39:39,0.43, 0.92, 0.61
2024-08-26 01:39:40,0.37, 0.49, 0.79
2024-08-26 01:39:41,0.49, 0.85, 0.12
2024-08-26 01:39:42,0.49, 0.61, -0.12
2024-08-26 01:39:43,0.37, 0.79, 0.85
2024-08-26 01:39:44,0.43, 0.55, 0.43
2024-08-26 01:39:45,0.18, -0.06, 0.92
2024-08-26 01:39:46,0.24, 0.49, 0.55
2024-08-26 01:39:47,0.37, 0.18, 0.06
2024-08-26 01:39:48,0.24, 0.43, 0.37
2024-08-26 01:39:49,0.24, -0.06, -0.67
2024-08-26 01:39:50,0.12, 0.73, 0.43
2024-08-26 01:39:51,0.18, 0.37, 0.24
2024-08-26 01:39:52,0.18, 0.18, 0.12
2024-08-26 01:39:53,0.24, -0.06, 0.55
2024-08-26 01:39:54,0.24, 0.61, 0.18
2024-08-26 01:39:55,0.24, 0.79, 0.61
2024-08-26 01:39:56,0.37, 0.37, 0.12
2024-08-26 01:39:57,0.31, 0.43, 0.85
2024-08-26 01:39:58,0.31, 0.49, 0.49
2024-08-26 01:39:59,0.31, 0.61, 0.55
2024-08-26 01:40:00,0.24, 0.61, 0.43
2024-08-26 01:40:01,0.43, 0.31, 0.49
2024-08-26 01:40:02,0.37, 0.85, 0.31
2024-08-26 01:40:03,0.37, 1.22, 0.49
2024-08-26 01:40:04,0.24, 0.67, 0.31
2024-08-26 01:40:05,0.31, 0.61, 0.31
2024-08-26 01:40:06,0.24, 0.00, 1.10
2024-08-26 01:40:07,0.43, 0.18, 0.12
2024-08-26 01:40:08,0.31, 0.92, 0.00
2024-08-26 01:40:09,0.24, 0.55, 0.24
2024-08-26 01:40:10,0.31, 0.49, 0.12
2024-08-26 01:40:11,0.31, 0.37, 0.24
2024-08-26 01:40:12,0.24, 0.55, 0.37
2024-08-26 01:40:13,0.31, 0.43, 0.43
2024-08-26 01:40:14,0.49, 0.31, 0.00
2024-08-26 01:40:15,0.24, 0.61, 0.43
2024-08-26 01:40:17,0.18, 1.10, 0.92
2024-08-26 01:40:17,0.24, 0.37, 0.67
2024-08-26 01:40:18,0.31, 0.85, 0.79
2024-08-26 01:40:19,0.37, -0.18, 1.65
2024-08-26 01:40:20,0.31, 0.79, 0.79
2024-08-26 01:40:21,0.49, 1.10, 0.24
2024-08-26 01:40:22,0.37, 0.73, 0.55
2024-08-26 01:40:23,0.49, 0.49, 0.49
2024-08-26 01:40:24,0.31, 0.79, 0.61
2024-08-26 01:40:25,0.31, 0.55, 0.55
2024-08-26 01:40:26,0.24, 0.61, 0.61
2024-08-26 01:40:27,0.24, 0.61, 1.10
2024-08-26 01:40:28,0.43, 0.24, -0.24
2024-08-26 01:40:29,0.24, 0.37, 0.43
2024-08-26 01:40:30,0.24, 0.55, 0.37
2024-08-26 01:40:31,0.31, 0.37, 0.24
2024-08-26 01:40:33,0.31, 0.24, 0.31
2024-08-26 01:40:33,0.24, 0.18, 0.24
2024-08-26 01:40:34,0.24, 0.37, 0.37
2024-08-26 01:40:35,0.24, 0.31, 0.31
2024-08-26 01:40:36,0.24, 0.43, 0.18
2024-08-26 01:40:37,0.31, 0.43, 0.31
2024-08-26 01:40:38,0.24, 0.55, 0.37
2024-08-26 01:40:39,0.37, 0.55, 0.24
2024-08-26 01:40:40,0.37, 0.43, 0.31
2024-08-26 01:40:41,0.37, 0.49, 0.31
2024-08-26 01:40:42,0.24, 0.61, 0.73
2024-08-26 01:40:43,0.31, 0.49, 0.37
2024-08-26 01:40:44,0.31, 0.55, 0.49
2024-08-26 01:40:45,0.31, 0.61, 0.43
2024-08-26 01:40:46,0.49, 0.31, 0.55
2024-08-26 01:40:47,0.43, 0.67, 0.55
2024-08-26 01:40:49,0.31, 0.31, 0.37
2024-08-26 01:40:49,0.24, 0.67, 0.43
2024-08-26 01:40:50,0.12, 0.55, 0.61
2024-08-26 01:40:51,0.18, 0.49, 0.37
2024-08-26 01:40:52,0.49, -0.06, -0.18
2024-08-26 01:40:53,0.24, 0.67, 0.31
2024-08-26 01:40:54,0.18, 0.55, 0.18
2024-08-26 01:40:55,0.24, 0.31, 0.24
2024-08-26 01:40:56,0.24, 0.31, 0.61
2024-08-26 01:40:57,0.18, 0.67, 0.61
2024-08-26 01:40:58,0.61, 0.49, 0.06
2024-08-26 01:40:59,0.43, 0.31, 0.43
2024-08-26 01:41:00,0.31, 0.55, 0.37
2024-08-26 01:41:01,0.12, 0.92, 0.98
2024-08-26 01:41:02,0.37, 0.24, -0.06
2024-08-26 01:41:03,0.24, 0.24, 0.37
2024-08-26 01:41:05,0.24, 0.12, 0.61
2024-08-26 01:41:06,0.18, 0.31, 0.85
2024-08-26 01:41:06,0.12, 0.61, 0.43
2024-08-26 01:41:07,0.18, 0.92, 1.04
2024-08-26 01:41:08,0.31, 0.06, 0.43
2024-08-26 01:41:09,0.37, 0.67, 0.24
2024-08-26 01:41:10,0.37, 0.31, -0.18
2024-08-26 01:41:11,0.18, 0.18, 0.49
2024-08-26 01:41:12,0.37, 0.37, 0.55
2024-08-26 01:41:13,0.31, 0.43, 0.18
2024-08-26 01:41:14,0.12, 0.98, 0.61
2024-08-26 01:41:15,0.31, 0.18, -0.06
2024-08-26 01:41:16,0.24, 0.49, 0.55
2024-08-26 01:41:17,0.24, 0.79, 0.00
2024-08-26 01:41:19,0.24, 0.61, 0.61
2024-08-26 01:41:19,0.18, 0.61, 0.79
2024-08-26 01:41:21,0.24, 0.73, 0.61
2024-08-26 01:41:21,0.31, 0.61, 0.49
2024-08-26 01:41:23,0.37, 0.61, 0.37
2024-08-26 01:41:24,0.24, 0.73, 0.18
2024-08-26 01:41:24,0.24, 0.73, 0.55
2024-08-26 01:41:25,0.31, 0.67, 0.43
2024-08-26 01:41:26,0.37, 0.61, 0.61
2024-08-26 01:41:27,0.12, 0.06, 0.85
2024-08-26 01:41:28,0.18, 1.16, 0.31
2024-08-26 01:41:30,0.31, 0.55, 0.12
2024-08-26 01:41:31,0.24, 0.79, 0.49
2024-08-26 01:41:32,0.31, 0.37, 0.43
2024-08-26 01:41:33,0.49, 0.31, 0.55
2024-08-26 01:41:34,0.37, 0.37, 0.37
2024-08-26 01:41:35,0.12, 0.61, 0.43
2024-08-26 01:41:36,0.24, 0.06, 0.06
2024-08-26 01:41:37,0.31, 0.24, 0.43
2024-08-26 01:41:38,0.37, 0.67, 0.49
2024-08-26 01:41:39,0.24, 0.55, 0.67
2024-08-26 01:41:40,0.31, 0.73, 0.37
2024-08-26 01:41:41,0.37, 0.61, 0.24
2024-08-26 01:41:42,0.24, 0.43, 0.24
2024-08-26 01:41:43,0.31, 0.37, 0.49
2024-08-26 01:41:44,0.31, 0.31, 0.37
2024-08-26 01:41:45,0.18, 0.43, 0.37
2024-08-26 01:41:46,0.24, 0.37, 0.18
2024-08-26 01:41:47,0.31, 0.43, 1.34
2024-08-26 01:41:48,0.37, 0.79, 0.43
2024-08-26 01:41:49,0.31, 0.55, 0.55
2024-08-26 01:41:50,0.43, 0.67, 0.31
2024-08-26 01:41:51,0.43, 0.67, 0.37
2024-08-26 01:41:52,0.37, 0.61, 0.67
2024-08-26 01:41:53,0.37, 0.61, 0.49
2024-08-26 01:41:54,0.43, 1.04, -0.06
2024-08-26 01:41:55,0.43, 0.79, 0.37
2024-08-26 01:41:56,-0.61, 0.79, -0.67
2024-08-26 01:41:57,0.37, 0.18, -0.98
2024-08-26 01:41:58,0.06, 0.61, 0.49
2024-08-26 01:41:59,-0.37, 0.73, 0.24
2024-08-26 01:42:00,0.06, 0.24, -0.12
2024-08-26 01:42:01,-0.24, 1.10, 0.92
2024-08-26 01:42:02,0.31, 0.24, -0.31
2024-08-26 01:42:03,0.00, 0.55, 0.73
2024-08-26 01:42:04,-0.18, 0.55, 1.53
2024-08-26 01:42:05,-0.06, 0.12, 0.06
2024-08-26 01:42:06,0.24, -0.85, 0.49
2024-08-26 01:42:07,-0.12, -0.24, -1.40
2024-08-26 01:42:08,0.06, 0.43, -0.85
2024-08-26 01:42:09,0.24, 1.22, 0.12
2024-08-26 01:42:10,0.31, 0.79, 0.43
2024-08-26 01:42:11,0.43, 0.73, 0.31
2024-08-26 01:42:12,0.49, 0.61, 0.37
2024-08-26 01:42:13,0.24, 1.16, 0.67
2024-08-26 01:42:14,0.37, 0.98, 0.61
2024-08-26 01:42:15,0.18, 0.79, 0.98
2024-08-26 01:42:16,0.31, 0.49, 0.12
2024-08-26 01:42:17,0.31, 0.31, 0.24
2024-08-26 01:42:18,0.31, 0.24, 0.43
2024-08-26 01:42:19,0.37, -0.31, 0.24
2024-08-26 01:42:20,0.43, 0.00, -0.24
2024-08-26 01:42:21,0.49, 0.43, -0.18
2024-08-26 01:42:22,0.73, 0.55, 0.18
2024-08-26 01:42:23,0.92, 0.24, -0.61
2024-08-26 01:42:24,0.55, 0.43, 0.24
2024-08-26 01:42:25,0.85, -0.18, 0.37
2024-08-26 01:42:26,1.10, 0.18, -1.59
2024-08-26 01:42:27,-0.55, 2.26, 1.28
2024-08-26 01:42:28,-0.18, 0.06, 0.55
2024-08-26 01:42:29,0.24, 0.00, -0.12
2024-08-26 01:42:30,0.98, 0.73, 0.73
2024-08-26 01:42:31,0.49, 0.92, 1.16
2024-08-26 01:42:32,1.04, 0.85, 1.59
2024-08-26 01:42:33,0.92, 0.67, 0.67
2024-08-26 01:42:34,0.67, 0.79, 0.37
2024-08-26 01:42:35,0.43, 0.79, 0.55
2024-08-26 01:42:36,0.37, 0.67, 0.49
2024-08-26 01:42:37,0.31, 0.61, 0.43
2024-08-26 01:42:38,0.49, 1.04, 0.61
