id,timestamp,x,y,z
-O3hGVQzvozFt6Pne6Tc,2024-08-08 00:37:29,0.3662,0.5493,0.5493
-O3hGVThA6-8VQgOytqB,2024-08-08 00:37:29,0.1221,0.5493,0.5493
-O3hGVWjEEpufbSkWagR,2024-08-08 00:37:29,0.3662,0.5493,0.5493
-O3hGVYebsL47cqcwB9G,2024-08-08 00:37:30,0.4272,0.5493,0.4883
-O3hGV_gf_YRrc94oETC,2024-08-08 00:37:30,0.3052,0.5493,0.5493
-O3hGVbpSaf8sYCIo6T7,2024-08-08 00:37:30,0.3052,0.5493,0.5493
-O3hGVdkuGyPp7eg8uy8,2024-08-08 00:37:30,0.3662,0.5493,0.4883
-O3hGVfkT9hpl41WHN7q,2024-08-08 00:37:30,0.3662,0.5493,0.5493
-O3hGVhoCfMUiPMIZ41v,2024-08-08 00:37:30,0.2441,0.4883,0.5493
-O3hGVk06Svwn-Yf4vFy,2024-08-08 00:37:30,0.3662,0.5493,0.5493
-O3hGVmGQSgpqRQWKoEH,2024-08-08 00:37:30,0.3662,0.5493,0.5493
-O3hGVoMkpt5rLvMnKSd,2024-08-08 00:37:31,0.3662,0.5493,0.5493
-O3hGVqVryaf9OW2WeYS,2024-08-08 00:37:31,0.3052,0.5493,0.5493
-O3hGVsazCUS7bKSOgVB,2024-08-08 00:37:31,0.3662,0.5493,0.5493
-O3hGVudJ3LyIsuA74as,2024-08-08 00:37:31,0.4272,0.5493,0.4883
-O3hGVx2seh_FvjKzsyh,2024-08-08 00:37:31,0.3052,0.4883,0.5493
-O3hGVz5GfZr3vO5Pb59,2024-08-08 00:37:31,0.3052,0.5493,0.5493
-O3hGW1Khi6AyVXxIzAv,2024-08-08 00:37:32,0.3662,0.5493,0.5493
-O3hGW3e5rPjA4VKy2Zb,2024-08-08 00:37:32,0.3052,0.6104,0.4883
-O3hGW7Lw0zoAVqkWn31,2024-08-08 00:37:32,0.3662,0.5493,0.5493
-O3hGW9VBSufDvLbq3L6,2024-08-08 00:37:32,0.3662,0.5493,0.5493
-O3hGWB_eRvJY33u6Kbw,2024-08-08 00:37:32,0.3052,0.5493,0.6104
-O3hGWDf8Getm-VjX0oq,2024-08-08 00:37:32,0.3662,0.5493,0.6104
-O3hGWFlmR0uqXZDNv8j,2024-08-08 00:37:32,0.3052,0.5493,0.6104
-O3hGWHjSVZbJPzRRRah,2024-08-08 00:37:33,0.3662,0.5493,0.6104
-O3hGWJsx-JX_znYVH11,2024-08-08 00:37:33,0.3662,0.5493,0.5493
-O3hGWM1Ypk9N9ZSM9HT,2024-08-08 00:37:33,0.2441,0.4883,0.5493
-O3hGWOArrXdANv29JQN,2024-08-08 00:37:33,-0.1221,-0.3662,0.4883
-O3hGWQpPZTiX1WvYuNg,2024-08-08 00:37:33,0.2441,0.4272,0.5493
-O3hGWSoPL--iYV8oGz_,2024-08-08 00:37:33,0.5493,0.6104,0.6104
-O3hGWV15turvk6o6c94,2024-08-08 00:37:33,0.1831,0.4883,0.5493
-O3hGWY7b69bPjhqbO7h,2024-08-08 00:37:34,0.3052,0.4883,0.6104
-O3hGW_38O4urjft_IFJ,2024-08-08 00:37:34,0.4883,0.6104,0.5493
-O3hGWb7sTZMpiDAQhF2,2024-08-08 00:37:34,0.3662,0.5493,0.4883
-O3hGWdUHTr6-YnDRotc,2024-08-08 00:37:34,0.3662,0.6104,0.5493
-O3hGWfggRXRb0x1sl6g,2024-08-08 00:37:34,0.3052,0.5493,0.5493
-O3hGWhlx5wvppyMMa9W,2024-08-08 00:37:34,0.4272,0.5493,0.5493
-O3hGWk3ISToJ46d-YU8,2024-08-08 00:37:34,0.2441,0.5493,0.6714
-O3hGWndEYTmUnvOhVH7,2024-08-08 00:37:35,0.3662,0.6104,0.5493
-O3hGWpicB7RFFW9e468,2024-08-08 00:37:35,0.3052,0.5493,0.5493
-O3hGWs2H2BwmKX2Ymak,2024-08-08 00:37:35,0.3662,0.5493,0.6104
-O3hGWwFc4MDj36AOdBw,2024-08-08 00:37:35,0.3662,0.5493,0.5493
-O3hGWycAuA4y5JmGOeZ,2024-08-08 00:37:35,0.3662,0.5493,0.5493
-O3hGX-qTSZ_ywfio_wi,2024-08-08 00:37:35,0.7935,0.4883,0.6104
-O3hGX2qPH6HSt5Yrlq5,2024-08-08 00:37:36,0.4883,0.4883,0.4272
-O3hGX4rrE2Cgj92s0Qq,2024-08-08 00:37:36,0.3052,0.4272,0.5493
-O3hGX7-JsZCkyQxduPU,2024-08-08 00:37:36,0.4272,0.4883,0.6104
-O3hGX97gNQjGj95ozPZ,2024-08-08 00:37:36,0.1831,0.6104,0.5493
-O3hGXBCw4Ma8ZkbyaXe,2024-08-08 00:37:36,0.3052,0.5493,0.6104
-O3hGXDjw2Ra7AHWlKbm,2024-08-08 00:37:36,0.3052,0.5493,0.4883
-O3hGXFs-aBxFnd22I8J,2024-08-08 00:37:37,0.3052,0.5493,0.5493
-O3hGXJK6wFPU077-Miq,2024-08-08 00:37:37,0.3662,0.4883,0.5493
-O3hGXLWPTSMgEbqTEkh,2024-08-08 00:37:37,0.4272,0.5493,0.5493
-O3hGXNgWGmfvJZ7tMeH,2024-08-08 00:37:37,-4.2725,3.0518,86.0596
-O3hGXQkJpu5DyyDKl6W,2024-08-08 00:37:37,24.231,19.3481,16.5405
-O3hGXSgCYMjnD2Ot8Qw,2024-08-08 00:37:37,82.5806,-10.1929,-3.0518
-O3hGXV18t2WK-qNF-fv,2024-08-08 00:37:37,166.3208,60.2417,21.7896
-O3hGXXF15useKFOh3zR,2024-08-08 00:37:38,174.5605,190.8569,-133.667
-O3hGXZhSwzsmmL-xEUQ,2024-08-08 00:37:38,153.3203,257.3853,-178.7109
-O3hGXaxAJhavfp8GM-I,2024-08-08 00:37:38,203.186,265.1978,-208.8623
-O3hGXd7ATlIzEBSsM0K,2024-08-08 00:37:38,161.438,201.4771,-114.4409
-O3hGXfG7zOO_SabtFKq,2024-08-08 00:37:38,96.1304,170.2881,-107.9102
-O3hGXh_bxC_nwgwScVv,2024-08-08 00:37:38,70.4956,203.186,-59.082
-O3hGXjecIHaf6hZZOED,2024-08-08 00:37:38,-60.73,85.8765,-52.7954
-O3hGXloSjLjyy4WdEn_,2024-08-08 00:37:39,-233.0322,-33.2031,-21.3623
-O3hGXpF3LqjCCL1eXVR,2024-08-08 00:37:39,-821.9604,376.5259,-60.4858
-O3hGXrSs5XQMQVq7cx0,2024-08-08 00:37:39,53.894,-54.1382,53.2837
-O3hGXtnOWlVBLxDQAzb,2024-08-08 00:37:39,-1.2207,-67.4438,36.6211
-O3hGXw1EEbnCrFBjque,2024-08-08 00:37:39,-131.6528,-33.2642,52.7344
-O3hGXyVAlrlJf5oN9T3,2024-08-08 00:37:39,-87.0972,-9.2163,1.0376
-O3hGY-X6OH3XJGkYdHc,2024-08-08 00:37:40,-9.8267,-6.958,-11.9019
-O3hGY1URInHuMw3Siuw,2024-08-08 00:37:40,-16.2964,3.479,45.9595
-O3hGY4VJOiP-8CTXZjG,2024-08-08 00:37:40,-182.4951,6.0425,-9.2773
-O3hGY6eV-LinkO3Ks8y,2024-08-08 00:37:40,13.0005,-37.1704,20.3247
-O3hGY8r17LpJnnAlJfm,2024-08-08 00:37:40,-58.8379,-16.1133,-1.8921
-O3hGYBUgQDQqKdhTQHK,2024-08-08 00:37:40,-55.7251,15.3809,-6.0425
-O3hGYDRvxBBHWuEhKym,2024-08-08 00:37:40,-146.2402,27.2217,2.5635
-O3hGYFMHwxvmDfxu8fG,2024-08-08 00:37:41,-27.0386,36.499,-2.0752
-O3hGYHODhMHmgCHpjzf,2024-08-08 00:37:41,-23.3765,21.6675,6.8359
-O3hGYKkMSIFP_-eoNzv,2024-08-08 00:37:41,-38.0859,15.1367,1.2207
-O3hGYNCUTcpCxIxbFas,2024-08-08 00:37:41,3.1738,28.2593,-17.0288
-O3hGYPFUi98crBcbOBL,2024-08-08 00:37:41,-64.0259,-28.6255,-4.6997
-O3hGYRJB1Wuj-Y4aIcc,2024-08-08 00:37:41,-52.9785,-19.2871,-18.0664
-O3hGYTZk5VCoaKcqhv6,2024-08-08 00:37:41,-286.438,-5.0049,-65.4907
-O3hGYVaEOTnnBVW-KC7,2024-08-08 00:37:42,-312.5,37.1094,-78.064
-O3hGYXaqXcfpo6kDavY,2024-08-08 00:37:42,-144.3481,-7.9346,-38.3911
-O3hGYaF27vKtrSR9DgD,2024-08-08 00:37:42,37.8418,22.8882,6.2256
-O3hGYcEGapz2E9h412W,2024-08-08 00:37:42,305.2368,2.8687,33.4473
-O3hGYeLQwrZ6LYNMSAF,2024-08-08 00:37:42,5.0659,-53.1616,40.1001
-O3hGYgi1KJdjbsi-sXw,2024-08-08 00:37:42,-316.1621,-16.1133,9.2773
-O3hGYivNt3I0H4izR4k,2024-08-08 00:37:43,-255.3101,-28.2593,-4.7607
-O3hGYlWs3oZ2i41Pfdn,2024-08-08 00:37:43,-8.606,1.5259,-22.2168
-O3hGYnpeJxEN1S5MP04,2024-08-08 00:37:43,45.7764,-2.8687,48.9502
-O3hGYq_-sK1X7tsRito,2024-08-08 00:37:43,16.6626,30.0903,15.564
-O3hGYs_78yO1_CjU4DK,2024-08-08 00:37:43,-20.0806,42.9688,1.2207
-O3hGYucXQXJ77Xoxinc,2024-08-08 00:37:43,250.6104,15.9302,26.2451
-O3hGYx0Wju1DFQP_A1v,2024-08-08 00:37:43,24.9634,55.542,-21.5454
-O3hGYzXGc4Jt1wepl54,2024-08-08 00:37:44,-181.6406,3.1738,-18.9209
-O3hGZ0bcGQtiUaHAk6r,2024-08-08 00:37:44,-147.583,-13.855,-16.1743
-O3hGZ34ZaTS1Fo7g4ST,2024-08-08 00:37:44,17.7612,-14.6484,2.6245
-O3hGZ5wHez0IKoXysbt,2024-08-08 00:37:44,97.5342,-6.1646,15.9912
-O3hGZ85nlIW2LGuoloO,2024-08-08 00:37:44,40.7104,5.7373,11.4746
-O3hGZAGfuWeuRclaYk_,2024-08-08 00:37:44,-43.0908,13.4277,0.7935
-O3hGZCpOwEvJR6973Kq,2024-08-08 00:37:45,-40.4053,15.3809,-4.0283
-O3hGZF0jW_4Dp1lEIpF,2024-08-08 00:37:45,16.9678,10.2539,-3.54
-O3hGZHEu55i377qUUth,2024-08-08 00:37:45,39.2456,-4.9438,-3.9062
-O3hGZJZROw-telQc4LU,2024-08-08 00:37:45,-15.2588,-8.2397,-6.1035
-O3hGZN5GF-dXD7DchvJ,2024-08-08 00:37:45,-31.6162,-11.9019,-3.54
-O3hGZPCHzV8db2kLa2b,2024-08-08 00:37:45,3.0518,-11.1084,2.8076
-O3hGZRFKp44viC4iW6z,2024-08-08 00:37:45,18.0054,-5.5542,6.8359
-O3hGZTNVWPZXwh9QlOS,2024-08-08 00:37:46,-2.6855,3.1738,5.3711
-O3hGZVOhbFFdHwXvgHn,2024-08-08 00:37:46,-21.6064,13.2446,2.8076
-O3hGZXTxZELiiKs3MF3,2024-08-08 00:37:46,-4.2114,10.1318,1.1597
-O3hGZZcKi1r-QrWBx7U,2024-08-08 00:37:46,-20.2637,12.2681,-3.54
-O3hGZbjB6YDI078_HhR,2024-08-08 00:37:46,38.0859,-1.2817,-2.5024
-O3hGZdlTujS7BadBrvq,2024-08-08 00:37:46,-53.5889,-2.6245,-8.728
-O3hGZfqj26W8QVSfEWd,2024-08-08 00:37:46,-44.6167,-6.5308,-6.0425
-O3hGZigHrvJJg_r9Zoo,2024-08-08 00:37:47,21.3623,-8.9722,1.8921
-O3hGZklJQogLJIyYSNe,2024-08-08 00:37:47,29.7241,-6.2866,4.4556
-O3hGZscXN5LsV3AMori,2024-08-08 00:37:47,-11.2305,0.6104,2.2583
-O3hGZvLUtFkZD-P6pYJ,2024-08-08 00:37:47,-19.8975,7.1411,2.0752
-O3hGZxZ3kiW2dNY0P-d,2024-08-08 00:37:48,10.3149,10.0708,3.479
-O3hGZzh5E2AR-h4lJNJ,2024-08-08 00:37:48,16.9678,9.4604,2.3804
-O3hG_0j-jP3jaSedRXF,2024-08-08 00:37:48,-3.418,4.4556,-1.1597
-O3hG_2spx8QocVhT-xo,2024-08-08 00:37:48,-7.1411,0.5493,-1.9531
-O3hG_5KYAUU4KrP3qGz,2024-08-08 00:37:48,-22.3999,-7.3853,-2.5024
-O3hG_7rVLwrFyIIawaF,2024-08-08 00:37:48,3.7231,-9.2163,-1.0376
-O3hG_ATlUYUO8zLOhbZ,2024-08-08 00:37:48,6.7749,-5.188,0.7324
-O3hG_CYyUve7rrZD3Uz,2024-08-08 00:37:49,-5.9204,1.2207,1.2207
-O3hG_Eg3rWjYqBcn8ZW,2024-08-08 00:37:49,0.061,6.1035,2.5024
-O3hG_GilWe_Ec0Wu8C-,2024-08-08 00:37:49,9.3384,8.667,3.3569
-O3hG_InzvNLNrtapZse,2024-08-08 00:37:49,1.9531,7.1411,1.6479
-O3hG_KraP7ufQAM2rZe,2024-08-08 00:37:49,-6.1035,4.2114,1.0376
-O3hG_NvVnPoHPSgldyl,2024-08-08 00:37:49,8.9722,-1.4648,1.4648
-O3hG_QIZTfVf_l3B__V,2024-08-08 00:37:49,-15.0757,-4.5166,-2.0142
-O3hG_SRmI17nckNyYpi,2024-08-08 00:37:50,-6.2256,-6.2866,-1.8311
-O3hG_UOdy7RqQtIWE1Z,2024-08-08 00:37:50,6.4697,-4.8218,-1.0986
-O3hG_WYPWlY2W7IGNT7,2024-08-08 00:37:50,1.0376,-0.1221,-0.3052
-O3hG_YrzVL3zynhruuj,2024-08-08 00:37:50,-3.2349,4.1504,0.8545
-O3hG_ab6XEGU_CRF-64,2024-08-08 00:37:50,2.4414,6.7749,2.2583
-O3hG_dJHc8El8ICUWPx,2024-08-08 00:37:50,5.7983,6.6528,3.0518
-O3hG_iZU8zuUFPU9bSC,2024-08-08 00:37:51,1.3428,3.6011,2.3193
-O3hG_knif0tI3mb-SZW,2024-08-08 00:37:51,-1.8921,0,1.1597
-O3hG_muqo6YTufmm0v5,2024-08-08 00:37:51,0,-4.0894,-0.4883
-O3hG_orRASsflehMS-I,2024-08-08 00:37:51,-0.4272,-5.249,-1.5869
-O3hG_qty6ASELHJkmUK,2024-08-08 00:37:51,-2.5635,-4.3335,-2.2583
-O3hG_tmZsl6gh91CMSB,2024-08-08 00:37:51,-1.4648,-0.9766,-1.4038
-O3hG_vs_5fQUxv1spHl,2024-08-08 00:37:52,1.2207,2.8076,0.4883
-O3hG_yiVdZKUB-bOYa6,2024-08-08 00:37:52,1.9531,6.0425,2.5024
-O3hGa-qX1bfaRrqcXaD,2024-08-08 00:37:52,1.5259,6.4087,3.54
-O3hGa2PCXuCYtDsinA4,2024-08-08 00:37:52,-2.6245,2.6245,2.6245
-O3hGa4cdQTOxdAajqVr,2024-08-08 00:37:52,-9.6436,-0.5493,0.5493
-O3hGa6wduZ0uOlIidmE,2024-08-08 00:37:52,5.4932,-3.3569,-0.2441
-O3hGa9QXMMiM-p9ECN9,2024-08-08 00:37:52,2.3193,-4.1504,-1.1597
-O3hGaC7Y8vYjr-wsADJ,2024-08-08 00:37:53,-7.3242,-3.6011,-3.1128
-O3hGaEGnHdZOKmj6K0v,2024-08-08 00:37:53,-2.3193,-1.77,-2.0752
-O3hGaGLYHkKDllMlPEC,2024-08-08 00:37:53,4.5166,0.9155,0.2441
-O3hGaIWky-t2lOzTlFg,2024-08-08 00:37:53,1.0376,3.479,1.9531
-O3hGaKbYm29t0H_Qb6K,2024-08-08 00:37:53,-0.1221,5.4932,3.8452
-O3hGaNY_jVGHR-wwF-f,2024-08-08 00:37:53,5.188,3.8452,3.479
-O3hGaQ4uje1juRGWWzo,2024-08-08 00:37:54,0.6104,0.4883,1.6479
-O3hGaSVUIRPCuSMrfoM,2024-08-08 00:37:54,-5.0049,-0.6714,-0.4272
-O3hGaUfFHLvsAt7qNfw,2024-08-08 00:37:54,1.4648,-2.3804,-1.5869
-O3hGaWpvT1D3ksdn6d7,2024-08-08 00:37:54,1.2207,-2.9907,-2.1973
-O3hGaYzz3LZgdTnP4Dj,2024-08-08 00:37:54,-3.6621,-1.5259,-2.3804
-O3hGaaYzBzRSyjZYG_z,2024-08-08 00:37:54,4.0283,-0.061,-0.1831
-O3hGachhUoXQsrP4feV,2024-08-08 00:37:54,7.2632,5.5542,2.4414
-O3hGaeqMiqvVl6X5nMc,2024-08-08 00:37:55,-58.7158,17.5171,2.5635
-O3hGah7QaQJkAjfI0BZ,2024-08-08 00:37:55,-65.0635,-6.1035,-6.8359
-O3hGajMpMI6h3X8g2AD,2024-08-08 00:37:55,10.8643,-4.0894,-0.7324
-O3hGalmNhQY22Khqqu1,2024-08-08 00:37:55,45.2271,4.4556,5.4321
-O3hGancFnuJPCdewdgK,2024-08-08 00:37:55,17.8223,-0.1831,2.1362
-O3hGaqUajWYekIX8Ehu,2024-08-08 00:37:55,-20.3857,-2.5024,-3.479
-O3hGasqMwJ_hbacojJX,2024-08-08 00:37:55,-11.1694,-3.1128,-3.7231
-O3hGavAn8EYRXQ9QxYp,2024-08-08 00:37:56,13.4888,-0.5493,-0.061
-O3hGaxUE-IgT4wsIKIJ,2024-08-08 00:37:56,7.3242,2.5024,1.2817
-O3hGazkl-pTJXvi-qzA,2024-08-08 00:37:56,-6.897,4.6997,1.709
-O3hGb0m2b5g-XmgQER1,2024-08-08 00:37:56,1.77,4.2114,3.7842
-O3hGb3DAIcbifXb97i2,2024-08-08 00:37:56,8.8501,2.4414,3.7842
-O3hGb5V3E40tofax6jQ,2024-08-08 00:37:56,-1.0376,-0.3052,1.1597
-O3hGb841NZ5NOlEI4vS,2024-08-08 00:37:56,-6.6528,-2.1362,-1.4038
-O3hGbA_ebSRpklJJ9ft,2024-08-08 00:37:57,0.3052,-2.6245,-2.3193
-O3hGbCqB2fzNz1Q1-H5,2024-08-08 00:37:57,3.2959,-2.0142,-2.5635
-O3hGbF0dsi0IjlgXNsz,2024-08-08 00:37:57,-0.9155,-0.9155,-1.8921
-O3hGbHHKi4a1gzph3QU,2024-08-08 00:37:57,-0.5493,0.3662,0.2441
-O3hGbJPprgFCwQJfaDD,2024-08-08 00:37:57,3.6621,2.6245,3.1738
-O3hGbM0h3DRAGwiKuWd,2024-08-08 00:37:57,2.3804,3.418,3.3569
-O3hGbOQeBdxfUlYKIdZ,2024-08-08 00:37:58,1.8921,4.3945,3.9062
-O3hGbR-dLmoD8TmCaUj,2024-08-08 00:37:58,4.2114,-0.6104,1.0376
-O3hGbTcpv3up3WzbP0_,2024-08-08 00:37:58,2.9297,-5.7983,-4.5776
-O3hGbVor1YTTj3UdLV8,2024-08-08 00:37:58,1.5259,-4.6997,-5.4932
-O3hGbXnlfGxxcxqAwRD,2024-08-08 00:37:58,-5.7983,-4.1504,-4.7607
-O3hGbcbBCJKjEffdj5_,2024-08-08 00:37:59,-2.1973,-5.9814,-3.6011
-O3hGbgPv4K12NbiQO52,2024-08-08 00:37:59,5.3101,3.7231,3.7231
-O3hGbiPsomhjzyTPuUP,2024-08-08 00:37:59,0.1831,2.0752,3.0518
-O3hGbkSP9mNRAIz9d5h,2024-08-08 00:37:59,-1.4648,2.3804,3.2349
-O3hGbnXLQfSSOqXJeZn,2024-08-08 00:37:59,3.7231,3.418,3.2959
-O3hGbpg9cj0PxdhrCTX,2024-08-08 00:37:59,2.5024,0.4883,0.1831
-O3hGbsBwyAREzZp8tY0,2024-08-08 00:38:00,-3.54,-0.9766,-1.5869
-O3hGbuMb6M-P74_6vv9,2024-08-08 00:38:00,-0.9766,-2.1362,-2.7466
-O3hGbwzP7Hj5oo7JUVA,2024-08-08 00:38:00,1.4648,-2.5024,-2.3804
-O3hGbz49shL6_N3JytC,2024-08-08 00:38:00,-1.2817,-1.2817,-0.9766
-O3hGc0bNvIApa5a-uKu,2024-08-08 00:38:00,-1.2817,0.4272,1.3428
-O3hGc2easett1fIeDG9,2024-08-08 00:38:00,1.9531,2.3804,3.2959
-O3hGc4kCvW2Ngrvyn6z,2024-08-08 00:38:00,2.3193,3.2959,3.418
-O3hGc7QId0tmrGCMhwv,2024-08-08 00:38:01,-0.6104,3.479,2.5024
-O3hGc9jdH9OVNCkQscN,2024-08-08 00:38:01,0.3052,2.1973,1.0986
-O3hGcCMj-Cd06D16bfM,2024-08-08 00:38:01,1.709,-1.0376,-0.061
-O3hGcEXZHAALQfzGR2l,2024-08-08 00:38:01,6.897,3.6011,0.6714
-O3hGcGx2YTbzZ0wC7S4,2024-08-08 00:38:01,-1.4648,-2.6855,-2.9297
-O3hGcJSAC5hkQrxKmcc,2024-08-08 00:38:01,-7.9956,-3.1738,-1.8921
-O3hGcM1yCxXGeVES39H,2024-08-08 00:38:01,3.2959,3.1128,3.3569
-O3hGcOD18N3KwlRuCtl,2024-08-08 00:38:02,14.6484,14.2822,9.3384
-O3hGcQKPlQUdnSv5__r,2024-08-08 00:38:02,14.3433,5.4932,4.6997
-O3hGcSW4K6puY--pIse,2024-08-08 00:38:02,-13.3057,3.9673,1.709
-O3hGcUvDedl6jhLGgjf,2024-08-08 00:38:02,-7.5684,1.5869,-0.9155
-O3hGcXDUyzBb5am_5f9,2024-08-08 00:38:02,10.3149,6.1646,-1.5869
-O3hGc_h9bLRKQgUFzZx,2024-08-08 00:38:02,5.8594,3.7842,-1.1597
-O3hGccSxUsWjFR7cP8o,2024-08-08 00:38:03,-0.7324,1.4648,-2.1362
-O3hGcepugJpotTbq-nu,2024-08-08 00:38:03,-1.3428,-2.0752,-1.5869
-O3hGchrX4K-ww4p8lD_,2024-08-08 00:38:03,1.1597,-1.6479,0.4272
-O3hGckgEr4mLkaAHZ7z,2024-08-08 00:38:03,1.5259,2.3804,1.4648
-O3hGcnCW1CjO0kbd0F4,2024-08-08 00:38:03,1.1597,0.5493,0.6104
-O3hGcpDwMVei5Gw1s_m,2024-08-08 00:38:03,-2.2583,0.4883,0.3052
-O3hGcrO_NbGIS-KZRsp,2024-08-08 00:38:04,-0.2441,2.8687,1.5259
-O3hGctjRgtT6nB-e4rw,2024-08-08 00:38:04,5.5542,2.5024,1.709
-O3hGcvryC46dxaxaVlF,2024-08-08 00:38:04,1.8921,1.2207,0.3662
-O3hGcz-ci1HXPqp1iQi,2024-08-08 00:38:04,-4.1504,1.4648,1.709
-O3hGd0EtPxrPsjbh-fi,2024-08-08 00:38:04,4.3945,2.3193,3.3569
-O3hGd2U15oNYxrFoYXX,2024-08-08 00:38:04,10.6201,-2.6245,0.7324
-O3hGd4gU2YAnNnGfY8y,2024-08-08 00:38:04,-7.019,-2.5635,-1.0986
-O3hGd71ni5B-WD1GLWQ,2024-08-08 00:38:05,-4.6387,-0.7324,-0.5493
-O3hGd9Bt3Ud2SuXajDU,2024-08-08 00:38:05,6.897,1.1597,1.0376
-O3hGdDsbyGQ6R5hIWSb,2024-08-08 00:38:05,0.8545,2.0752,0.6714
-O3hGdFyYzAZ-1DRDRVq,2024-08-08 00:38:05,-4.2725,2.8076,0.6104
-O3hGdIBzqljtO2IhcNO,2024-08-08 00:38:05,3.7842,2.3804,1.3428
-O3hGdKpFVdF7vc6smSe,2024-08-08 00:38:05,3.9062,1.0376,1.5259
-O3hGdNQeaGm4qRqeHSM,2024-08-08 00:38:06,-3.2959,-0.3662,0.2441
-O3hGdQs3nzF8_tR0AV8,2024-08-08 00:38:06,-2.0142,-0.4883,0.1831
-O3hGdUG5Zgzmf65QHo2,2024-08-08 00:38:06,2.2583,-0.5493,0.1221
-O3hGdWTEILw0tSi9jhM,2024-08-08 00:38:06,-0.4272,-0.1221,0.1831
-O3hGdavFozN8B_oxwdU,2024-08-08 00:38:06,-1.9531,0.1221,-0.1831
-O3hGdd3Tr7dNrYzDGsi,2024-08-08 00:38:07,1.0376,1.4038,1.0986
-O3hGdfTlYRCFLNRvmqB,2024-08-08 00:38:07,1.4038,2.3804,1.4038
-O3hGdhk8JtTZyzB9p8V,2024-08-08 00:38:07,-0.3662,2.5024,1.2817
-O3hGdk2JfHW6Gohet7Y,2024-08-08 00:38:07,0.6714,1.5869,1.2817
-O3hGdnLZBBhs18XZ7Dx,2024-08-08 00:38:07,1.4648,0.7324,0.5493
-O3hGdp__joEQmoi8XnJ,2024-08-08 00:38:08,0.1221,-1.0376,-0.1221
-O3hGdrlH9wKBpVTS95E,2024-08-08 00:38:08,-1.5259,-1.3428,-0.3052
-O3hGduKwdOXhhbXN69x,2024-08-08 00:38:08,-0.4272,-0.9155,-0.3052
-O3hGdxpawNrLtk9pxIR,2024-08-08 00:38:08,0.7324,-0.2441,-0.1221
-O3hGe-inXV6-LCFKKfu,2024-08-08 00:38:08,0.2441,1.3428,0.6714
-O3hGe47GwCvBInVXsCs,2024-08-08 00:38:08,0.6104,2.2583,1.5259
-O3hGe6a7tIpX7xeNelJ,2024-08-08 00:38:09,1.1597,2.5635,2.0142
-O3hGe9j1i3Mbl-88-Qj,2024-08-08 00:38:09,1.0376,1.6479,1.5869
-O3hGeDO5x26_lyKfUsm,2024-08-08 00:38:09,0.3052,0.4272,0.7324
-O3hGeFp9AH0OGzh0ABp,2024-08-08 00:38:09,-0.1221,-1.4038,-0.2441
-O3hGeI1ZtknkDkqfK4l,2024-08-08 00:38:09,-0.1831,-1.0376,-0.061
-O3hGeKgfMQr-EP818go,2024-08-08 00:38:10,-0.3662,-1.0986,-0.2441
-O3hGeNioOz4VBOBmZdf,2024-08-08 00:38:10,-0.061,-0.2441,-0.2441
-O3hGeQARL7sA2sGx-Lc,2024-08-08 00:38:10,0.4883,0.8545,0.7324
-O3hGeSHNlj-xdAAekEH,2024-08-08 00:38:10,0.7324,2.3193,1.4648
-O3hGeVw6zGD0ClAN_xA,2024-08-08 00:38:10,1.1597,2.2583,1.6479
-O3hGeYS28JRQbVoHkRb,2024-08-08 00:38:10,1.0376,1.6479,1.3428
-O3hGe_xLDX3_SaYL5Gq,2024-08-08 00:38:11,0.6104,0.5493,0.6714
-O3hGecHB_oBlmC8baX7,2024-08-08 00:38:11,0.3052,-0.5493,-0.1831
-O3hGeeQFxu8hZ4ghYRD,2024-08-08 00:38:11,-0.4272,-1.9531,-0.7935
-O3hGehG0XpBH8g5Trvh,2024-08-08 00:38:11,-0.7935,-1.1597,-0.4883
-O3hGekvXn7vzHBNoCe4,2024-08-08 00:38:11,0.061,-0.1221,0.2441
-O3hGenVITNiBVxyEs2d,2024-08-08 00:38:11,0.8545,1.0376,0.8545
-O3hGezefXWrS8_7WutN,2024-08-08 00:38:12,0.8545,1.8311,1.1597
-O3hGf174BoFWv6FgxZ7,2024-08-08 00:38:12,1.0986,1.709,0.7935
-O3hGf3NGPyeTrTEt0Z9,2024-08-08 00:38:13,0.5493,1.6479,1.1597
-O3hGf5gy2wZpkTORxuJ,2024-08-08 00:38:13,0.1831,0.7935,1.0986
-O3hGf7jdn1iXIR2A1ZQ,2024-08-08 00:38:13,0.3052,-0.2441,0.4272
-O3hGf9toHxrIpiCmUQt,2024-08-08 00:38:13,-0.1831,-1.0376,0.061
-O3hGfC82AkvoTgSThGZ,2024-08-08 00:38:13,0.3052,-1.3428,-0.5493
-O3hGfEIahXu06BoNRZd,2024-08-08 00:38:13,0.061,-0.7324,-0.2441
-O3hGfGj3oFcwP8xGC4g,2024-08-08 00:38:13,-1.4648,0.6104,0.3662
-O3hGfIqHGB8SajdUjpS,2024-08-08 00:38:14,0.7324,1.709,1.2207
-O3hGfMePsVyYRUq11lB,2024-08-08 00:38:14,2.3804,1.6479,1.4038
-O3hGfP2tNaHAntI0O8z,2024-08-08 00:38:14,-0.1221,2.3193,1.5259
-O3hGfRKQek17W4NRzTT,2024-08-08 00:38:14,0,1.709,1.0986
-O3hGfUdeTARGmJDBBGS,2024-08-08 00:38:14,1.2817,0.1831,0.3662
